slab,tile,gz,gy,gx,local_id,global_id,thickness_vox,tile_median_vox,ratio,n_ids_in_run,kind
z0,tile_y1344_x1792,54,1684,2222,1759,17586,23.5,14.0,1.68,3,split
z0,tile_y1344_x1792,35,1552,2203,1160,17159,23.5,14.0,1.68,2,split
z0,tile_y1344_x1792,26,1473,1966,821,16897,23.5,14.0,1.68,2,split
z0,tile_y1344_x1792,17,1791,2215,668,16785,23.5,14.0,1.68,3,split
z0,tile_y1344_x1792,17,1667,2056,718,16821,23.5,14.0,1.68,1,fused
z0,tile_y1344_x1792,36,1473,1962,1053,17079,23.5,14.0,1.68,4,split
z0,tile_y1344_x1792,19,1457,1816,976,15671,23.5,14.0,1.68,3,split
z0,tile_y1344_x1792,22,1799,2158,1922,7629,23.5,14.0,1.68,1,fused
z0,tile_y1344_x1792,39,1415,1886,1428,17350,23.5,14.0,1.68,3,split
z11200,tile_y1344_x1792,11416,1841,1862,146,658491,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11309,1454,1958,93,658467,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11349,1812,1869,297,658282,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11352,1824,1886,297,658282,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11339,1827,1813,296,658324,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11359,1804,1978,297,658282,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11316,1760,2002,270,658072,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11280,1793,2063,159,656551,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11299,1406,2257,56,656875,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11335,1723,1832,306,658331,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11367,1795,1843,297,658282,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11342,1788,1846,222,658276,7.5,4.5,1.67,2,split
z11200,tile_y1344_x1792,11296,1446,2217,159,656551,7.5,4.5,1.67,2,split
z11200,tile_y1344_x1792,11310,1663,2069,270,658072,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11356,1828,1865,297,658282,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11278,1796,2023,25,658421,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11298,1465,2242,56,656875,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11308,1808,1968,227,658548,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11316,1722,1989,270,658072,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11431,1825,1899,147,658492,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11311,1705,1914,257,658563,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11341,1742,1877,297,658282,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11271,1732,1957,18,658415,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11416,1836,1972,140,658490,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11329,1783,1959,297,658282,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11333,1829,2011,297,658282,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11417,1822,1841,142,658196,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11333,1787,1889,282,658574,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11324,1821,1896,229,658549,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11342,1768,2022,297,658282,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11309,1747,1991,270,658072,7.5,4.5,1.67,2,split
z11200,tile_y1344_x1792,11341,1752,2070,297,658282,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11342,1813,1873,293,658584,7.5,4.5,1.67,2,split
z11200,tile_y1344_x1792,11295,1428,2222,56,656875,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11332,1752,1940,290,658581,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11307,1841,2169,198,658529,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11281,1669,2020,51,658440,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11325,1743,1909,297,658282,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11355,1756,1844,297,658282,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11327,1723,1857,297,658282,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11316,1794,1887,223,658276,7.5,4.5,1.67,2,split
z11200,tile_y1344_x1792,11308,1466,1849,78,656769,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11277,1749,2015,24,658420,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11368,1806,1937,297,658282,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11332,1811,1872,293,658584,7.5,4.5,1.67,2,split
z11200,tile_y1344_x1792,11364,1759,1825,297,658282,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11357,1816,1861,297,658282,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11323,1789,1880,278,658572,7.5,4.5,1.67,2,split
z11200,tile_y1344_x1792,11362,1828,1894,297,658282,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11339,1726,1839,116,658119,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11291,1552,2157,159,656551,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11309,1615,1843,270,658072,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11422,1794,1890,147,658492,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11337,1772,1854,312,658323,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11307,1816,1977,227,658548,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11364,1838,1806,324,658349,7.5,4.5,1.67,2,split
z11200,tile_y1344_x1792,11341,1830,1904,246,658559,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11320,1837,1822,260,658305,7.5,4.5,1.67,2,split
z11200,tile_y1344_x1792,11365,1813,1875,297,658282,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11334,1825,1913,303,658588,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11356,1755,1858,297,658282,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11311,1361,2019,88,656906,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11420,1835,1928,140,658490,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11311,1762,1961,270,658072,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11307,1725,2005,212,658538,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11385,1377,2041,133,656799,7.5,4.5,1.67,2,split
z11200,tile_y1344_x1792,11377,1622,1888,136,658160,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11360,1797,1972,297,658282,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11428,1803,1879,147,658492,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11318,1722,1933,270,658072,7.5,4.5,1.67,1,fused
z11200,tile_y1344_x1792,11388,1514,2089,336,656799,7.5,4.5,1.67,1,fused
z2240,tile_y1344_x1792,2390,1359,2057,581,134801,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2255,1390,2047,105,119763,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2352,1455,1977,414,134791,5.0,3.0,1.67,2,split
z2240,tile_y1344_x1792,2398,1838,2132,699,138752,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2464,1433,2077,974,120103,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2284,1401,2093,184,124573,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2404,1417,2056,764,134933,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2343,1671,2269,265,127615,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2439,1711,1890,1022,63448,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2304,1552,1872,235,138497,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2397,1440,2036,756,138787,5.0,3.0,1.67,2,split
z2240,tile_y1344_x1792,2336,1704,2199,233,138495,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2328,1397,1896,271,106291,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2283,1409,2268,179,120103,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2295,1627,2273,324,127237,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2313,1606,2220,265,127615,5.0,3.0,1.67,2,split
z2240,tile_y1344_x1792,2354,1765,2148,543,138657,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2382,1717,2212,648,138715,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2339,1423,1997,471,138606,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2300,1616,2201,303,138519,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2383,1525,2213,828,120103,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2415,1431,1897,520,134762,5.0,3.0,1.67,2,split
z2240,tile_y1344_x1792,2268,1804,2154,104,123289,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2271,1391,2120,4,124606,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2443,1443,2028,910,138842,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2365,1627,2288,477,138611,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2389,1564,2013,732,138774,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2296,1584,2100,40,120137,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2395,1431,1933,667,138728,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2437,1641,2135,526,138643,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2436,1703,1827,1022,63448,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2315,1536,2261,415,127238,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2396,1511,1959,729,138771,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2367,1407,2182,828,120103,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2305,1572,2253,415,127238,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2461,1731,2193,1012,138895,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2325,1747,2219,433,138582,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2397,1433,2034,756,138787,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2373,1573,2230,598,127195,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2452,1608,2212,858,138839,5.0,3.0,1.67,2,split
z2240,tile_y1344_x1792,2275,1777,2127,104,123289,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2347,1684,2201,233,138495,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2425,1712,2274,886,138853,5.0,3.0,1.67,2,split
z2240,tile_y1344_x1792,2405,1509,1980,689,138745,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2328,1462,2173,317,138522,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2333,1706,2170,345,127086,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2278,1621,2171,118,127562,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2416,1708,2247,576,138621,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2423,1425,2198,827,138822,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2368,1587,1872,575,138675,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2447,1395,2046,786,134968,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2314,1823,2134,173,127108,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2327,1701,2148,465,138601,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2341,1692,1885,1402,139017,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2326,1560,2204,265,127615,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2267,1838,1938,115,127234,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2296,1575,2086,187,127161,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2458,1710,2244,1011,123289,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2371,1492,2279,572,138672,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2371,1501,2260,635,125153,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2408,1566,2267,474,138609,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2348,1727,2118,563,138667,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2340,1717,2154,465,138601,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2279,1746,2240,221,95351,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2432,1417,2266,555,125153,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2419,1428,2156,583,134708,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2273,1622,2029,61,127167,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2358,1634,2266,265,127615,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2425,1436,2071,679,138737,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2430,1434,2059,849,120103,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2273,1748,2215,233,138495,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2481,1835,1847,793,63448,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2355,1527,2133,532,138648,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2348,1463,2166,400,138562,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2441,1474,2064,822,138818,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2308,1431,1905,667,138728,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2379,1379,2091,514,134759,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2478,1396,2180,828,120103,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2448,1367,2209,828,120103,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2356,1511,2144,531,138647,5.0,3.0,1.67,2,split
z2240,tile_y1344_x1792,2449,1387,2029,786,134968,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2257,1624,1943,81,63448,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2474,1368,2114,786,134968,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2356,1631,2149,540,138654,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2387,1388,1890,900,106291,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2401,1492,1938,728,138770,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2304,1618,2038,273,127167,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2257,1386,2244,3,120103,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2279,1451,2264,209,138490,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2400,1756,2079,1383,138961,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2362,1759,2154,543,138657,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2447,1766,1991,940,138877,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2363,1397,2085,411,134683,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2311,1708,2266,72,95351,5.0,3.0,1.67,2,split
z2240,tile_y1344_x1792,2417,1543,2038,810,138708,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2441,1404,2119,919,134988,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2382,1656,2256,265,127615,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2318,1762,2111,357,123289,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2481,1573,2064,1073,138826,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2311,1400,2249,179,120103,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2423,1699,2248,881,138849,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2317,1775,2283,381,95351,5.0,3.0,1.67,1,fused
z2240,tile_y1344_x1792,2454,1400,2034,786,134968,5.0,3.0,1.67,1,fused
z4480,tile_y1792_x1344,4719,2148,1515,1603,296286,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4548,2218,1420,2181,262591,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4613,1900,1376,972,297287,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4551,2283,1501,2513,297995,7.5,4.5,1.67,2,split
z4480,tile_y1792_x1344,4679,2109,1835,926,297245,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4624,2166,1453,956,297271,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4586,2236,1539,2799,298226,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4520,1988,1615,286,286325,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4500,2100,1502,1810,287123,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4692,1931,1692,931,297250,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4548,2145,1395,2534,262591,7.5,4.5,1.67,2,split
z4480,tile_y1792_x1344,4599,1989,1555,699,297070,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4621,2250,1791,875,297204,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4691,1991,1788,1513,297700,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4695,1996,1704,1552,297678,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4697,1950,1833,1344,297571,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4588,2104,1704,2852,298332,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4674,2077,1683,1093,297378,7.5,4.5,1.67,2,split
z4480,tile_y1792_x1344,4655,2174,1817,872,297179,7.5,4.5,1.67,2,split
z4480,tile_y1792_x1344,4587,2055,1742,477,296901,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4674,1989,1775,926,297245,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4656,1959,1726,1177,297439,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4631,2226,1560,1033,297335,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4661,1996,1724,1006,297314,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4559,2028,1731,33,286095,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4706,2261,1781,3670,297725,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4663,2224,1802,3295,298667,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4510,2089,1506,2007,287170,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4578,2281,1594,2720,297052,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4583,1863,1611,697,297068,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4584,2277,1769,3029,298461,7.5,4.5,1.67,2,split
z4480,tile_y1792_x1344,4668,2254,1371,3333,296645,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4652,2276,1471,3206,298598,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4575,2229,1389,2798,262591,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4519,1899,1787,1870,282798,7.5,4.5,1.67,2,split
z4480,tile_y1792_x1344,4536,2266,1761,2352,296893,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4541,2193,1408,2181,262591,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4607,2276,1807,2956,298407,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4513,2175,1835,2657,286428,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4558,1869,1652,473,283055,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4662,1954,1559,1288,297525,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4682,2216,1714,3855,297725,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4668,2157,1635,3255,298640,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4584,2250,1777,2591,297149,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4520,2013,1608,181,286325,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4674,1931,1714,1372,297595,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4682,2120,1674,1369,297593,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4644,2282,1797,3215,298525,7.5,4.5,1.67,2,split
z4480,tile_y1792_x1344,4540,2034,1649,2364,297982,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4717,2193,1481,3695,298880,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4688,2272,1395,3508,296359,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4537,2085,1624,2657,286428,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4670,2189,1437,3411,298750,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4608,2266,1583,3022,298455,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4552,2259,1461,2181,262591,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4561,2286,1593,522,296933,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4511,2233,1481,2130,262591,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4511,2069,1680,2066,287202,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4505,2144,1491,226,286437,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4714,2288,1607,3691,298882,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4545,1911,1519,205,223883,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4501,2082,1802,1976,287109,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4535,2197,1676,2411,286424,7.5,4.5,1.67,3,split
z4480,tile_y1792_x1344,4552,2085,1470,509,296922,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4509,2028,1579,2657,286428,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4513,2229,1565,2119,287223,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4532,1991,1690,33,286095,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4502,2066,1660,2006,287169,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4629,2272,1459,3073,298497,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4633,2108,1567,3443,298775,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4587,2259,1631,802,297150,7.5,4.5,1.67,2,split
z4480,tile_y1792_x1344,4628,2132,1838,926,297245,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4622,2129,1751,930,297249,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4675,1969,1834,1116,297393,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4581,2163,1799,732,297097,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4714,2270,1566,3731,298914,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4616,1858,1822,3003,282798,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4640,2238,1394,3143,296547,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4644,2241,1747,1056,297319,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4619,1948,1678,947,297265,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4688,1907,1421,1365,297589,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4691,1865,1650,1468,223883,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4666,2100,1592,3346,298705,7.5,4.5,1.67,2,split
z4480,tile_y1792_x1344,4563,2205,1505,387,296837,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4565,2188,1760,2420,298019,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4669,2249,1527,3355,298712,7.5,4.5,1.67,2,split
z4480,tile_y1792_x1344,4669,2054,1839,1329,297557,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4514,2264,1385,264,285441,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4669,2214,1366,3333,296645,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4653,1966,1754,931,297250,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4643,2184,1502,3179,298579,7.5,4.5,1.67,2,split
z4480,tile_y1792_x1344,4672,2066,1762,1302,297535,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4626,2123,1428,1130,295990,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4699,1974,1776,1512,297678,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4701,2187,1775,3669,298890,7.5,4.5,1.67,2,split
z4480,tile_y1792_x1344,4595,2033,1813,776,297131,7.5,4.5,1.67,1,fused
z4480,tile_y1792_x1344,4554,2030,1370,386,295929,7.5,4.5,1.67,1,fused
z0,tile_y1792_x1344,35,1890,1668,1087,25257,24.0,14.5,1.66,3,split
z0,tile_y1792_x1344,31,2086,1764,1220,25354,24.0,14.5,1.66,3,split
z0,tile_y1792_x1344,25,2238,1706,741,25030,24.0,14.5,1.66,2,split
z0,tile_y1792_x1344,46,2189,1706,1679,25665,24.0,14.5,1.66,3,split
z0,tile_y1792_x1344,43,1813,1610,2111,15682,24.0,14.5,1.66,2,split
z0,tile_y1792_x1344,15,2258,1777,1114,25273,24.0,14.5,1.66,5,split
z0,tile_y1792_x1344,40,2089,1741,1220,25354,24.0,14.5,1.66,3,split
z0,tile_y1792_x1344,23,2280,1833,463,24760,24.0,14.5,1.66,2,split
z0,tile_y1792_x1344,37,1989,1797,2122,24661,24.0,14.5,1.66,3,split
z0,tile_y1792_x1344,36,2086,1427,1446,25504,24.0,14.5,1.66,3,split
z0,tile_y1792_x1344,26,2021,1431,712,25006,24.0,14.5,1.66,3,split
z0,tile_y1792_x1344,18,1840,1755,1165,15715,24.0,14.5,1.66,4,split
z0,tile_y1792_x1344,40,2207,1620,1568,25586,24.0,14.5,1.66,4,split
z0,tile_y1792_x1344,14,2147,1585,454,24812,24.0,14.5,1.66,4,split
z0,tile_y1792_x1344,23,1916,1417,554,24889,24.0,14.5,1.66,5,split
z0,tile_y1792_x1344,32,2147,1751,1190,25330,24.0,14.5,1.66,2,split
z0,tile_y1792_x1344,32,2230,1805,988,25195,24.0,14.5,1.66,4,split
z0,tile_y1792_x1344,40,1836,1646,1726,15899,24.0,14.5,1.66,3,split
z0,tile_y1792_x1344,40,1997,1830,2122,24661,24.0,14.5,1.66,1,fused
z0,tile_y1792_x1344,24,1905,1732,913,25144,24.0,14.5,1.66,2,split
z0,tile_y1792_x1344,15,2020,1691,563,24896,24.0,14.5,1.66,3,split
z0,tile_y1792_x1344,43,1960,1370,1471,24226,24.0,14.5,1.66,2,split
z0,tile_y1792_x1344,15,2066,1430,1481,25526,24.0,14.5,1.66,3,split
