slab,tile,gz,gy,gx,lz,ly,lx,orig_id,assigned_A,assigned_B,thickness_ratio,confidence,tier,decision,scorable,predicted_agreement,mass_context
z6720,tile_y2240_x1792,6784,2299,2177,64,59,385,100,258,66,3.6,0.126,3,SPLIT,0,,
z6720,tile_y2240_x1792,6787,2284,2228,67,44,436,66,156,100,2.4,0.32,3,SPLIT,1,0.0452,0.6979
z6720,tile_y2240_x1792,6788,2718,2255,68,478,463,144,226,26,1.8,0.292,3,SPLIT,1,0.2353,0.9904
z6720,tile_y2240_x1792,6792,2316,1993,72,76,201,170,153,256,1.8,0.251,3,SPLIT,1,0.0539,0.7433
z6720,tile_y2240_x1792,6792,2345,1928,72,105,136,86,164,46,1.8,0.29,3,SPLIT,1,0.1109,0.8445
z6720,tile_y2240_x1792,6806,2382,1907,86,142,115,180,102,86,2.4,0.489,3,SPLIT,1,0.0838,0.7525
z6720,tile_y2240_x1792,6807,2332,2043,87,92,251,46,202,229,2.6,0.255,3,SPLIT,1,0.1117,0.7384
z6720,tile_y2240_x1792,6808,2327,2235,88,87,443,100,238,220,2.2,0.468,3,SPLIT,0,,
z6720,tile_y2240_x1792,6809,2304,1959,89,64,167,236,198,170,2.0,0.109,3,SPLIT,1,0.0679,0.783
z6720,tile_y2240_x1792,6809,2380,1846,89,140,54,130,180,267,3.8,0.171,3,SPLIT,1,0.2415,0.8128
z6720,tile_y2240_x1792,6821,2399,1885,101,159,93,295,330,180,2.2,0.525,3,SPLIT,0,,
z6720,tile_y2240_x1792,6824,2364,2133,104,124,341,278,18,311,4.2,0.701,3,SPLIT,0,,
z6720,tile_y2240_x1792,6834,2290,1934,114,50,142,18,258,291,2.8,0.413,3,SPLIT,1,0.0787,0.6999
z6720,tile_y2240_x1792,6849,2357,1985,129,117,193,286,295,308,5.2,0.849,3,SPLIT,0,,
z6720,tile_y2240_x1792,6878,2464,1916,158,224,124,330,331,230,1.8,0.279,3,SPLIT,0,,
z6720,tile_y2240_x1792,6892,2434,1860,172,194,68,351,331,330,2.2,0.462,3,SPLIT,1,0.0776,0.7039
z6720,tile_y2240_x1792,6903,2427,2229,183,187,437,395,486,181,3.6,0.463,3,SPLIT,1,0.0865,0.5662
z6720,tile_y2240_x1792,6910,2466,2071,190,226,279,40,370,376,1.8,0.184,3,SPLIT,0,,
z6720,tile_y2240_x1792,6918,2460,1898,198,220,106,330,405,331,3.8,0.952,3,SPLIT,0,,
z6720,tile_y2240_x1792,6923,2446,2081,203,206,289,40,67,395,2.2,0.326,3,SPLIT,1,0.0738,0.7972
z6720,tile_y2240_x2240,6763,2360,2421,43,120,181,2,28,35,1.8,0.462,3,SPLIT,0,,
z6720,tile_y2240_x2240,6772,2336,2302,52,96,62,58,56,65,2.8,0.232,3,SPLIT,1,0.0612,0.7107
z6720,tile_y2240_x2240,6780,2277,2445,60,37,205,68,55,87,3.8,0.504,3,SPLIT,1,0.0988,0.6751
z6720,tile_y2240_x2240,6786,2322,2275,66,82,35,60,56,82,4.8,0.259,3,SPLIT,1,0.0671,0.7494
z6720,tile_y2240_x2240,6795,2292,2287,75,52,47,77,69,73,1.8,0.762,3,SPLIT,1,0.1598,0.7509
z6720,tile_y2240_x2240,6806,2443,2455,86,203,215,758,609,475,1.8,0.398,3,SPLIT,0,,
z6720,tile_y2240_x2240,6806,2493,2488,86,253,248,112,86,200,3.4,0.71,3,SPLIT,1,0.1171,0.6385
z6720,tile_y2240_x2240,6808,2492,2568,88,252,328,543,541,546,3.6,0.362,3,SPLIT,1,0.0618,0.6315
z6720,tile_y2240_x2240,6810,2362,2574,90,122,334,103,141,120,1.8,0.503,3,SPLIT,0,,
z6720,tile_y2240_x2240,6825,2457,2624,105,217,384,529,117,640,2.2,0.333,3,SPLIT,1,0.0577,0.6609
z6720,tile_y2240_x2240,6834,2311,2436,114,71,196,118,76,116,4.0,0.628,3,SPLIT,1,0.0909,0.6523
z6720,tile_y2240_x2240,6835,2308,2337,115,68,97,79,145,93,3.8,0.675,3,SPLIT,1,0.122,0.7261
z6720,tile_y2240_x2240,6840,2279,2328,120,39,88,93,108,114,2.6,0.405,3,SPLIT,0,,
z6720,tile_y2240_x2240,6845,2286,2654,125,46,414,141,126,110,1.8,0.402,3,SPLIT,1,0.0931,0.5877
z6720,tile_y2240_x2240,6847,2586,2300,127,346,60,45,217,33,1.8,0.37,3,SPLIT,0,,
z6720,tile_y2240_x2240,6853,2310,2646,133,70,406,141,124,120,3.8,0.361,3,SPLIT,1,0.1109,0.5777
z6720,tile_y2240_x2240,6854,2285,2580,134,45,340,155,146,691,2.2,0.311,3,SPLIT,1,0.113,0.5516
z6720,tile_y2240_x2240,6872,2541,2549,152,301,309,827,197,200,3.8,0.284,3,SPLIT,1,0.0733,0.5895
z6720,tile_y2240_x2240,6873,2332,2332,153,92,92,150,143,175,2.0,0.52,3,SPLIT,1,0.1197,0.6672
z6720,tile_y2240_x2240,6895,2604,2554,175,364,314,164,201,135,1.8,0.743,3,SPLIT,1,0.1311,0.7021
z6720,tile_y2240_x2240,6917,2287,2524,197,47,284,199,125,220,5.0,0.256,3,SPLIT,1,0.111,0.6982
z6720,tile_y2240_x2240,6917,2345,2662,197,105,422,132,208,141,1.8,0.89,3,SPLIT,0,,
z6720,tile_y2240_x2240,6931,2294,2469,211,54,229,222,195,193,2.2,0.452,3,SPLIT,0,,
z6720,tile_y2240_x2240,6939,2309,2650,219,69,410,132,208,233,3.0,0.327,3,SPLIT,1,0.0681,0.5856
z6720,tile_y2240_x2688,6757,2437,2876,37,197,188,42,26,45,2.17,0.365,3,SPLIT,1,0.0698,0.7834
z6720,tile_y2240_x2688,6759,2374,2802,39,134,114,70,52,32,1.67,0.693,3,SPLIT,1,0.0435,0.6375
z6720,tile_y2240_x2688,6759,2456,2836,39,216,148,17,41,22,7.0,0.479,3,SPLIT,1,0.0659,0.8009
z6720,tile_y2240_x2688,6773,2274,2943,53,34,255,52,49,38,2.0,0.287,3,SPLIT,1,0.0434,0.7034
z6720,tile_y2240_x2688,6778,2471,2799,58,231,111,41,65,61,3.0,0.182,3,SPLIT,1,0.2845,0.8813
z6720,tile_y2240_x2688,6781,2492,2767,61,252,79,27,41,79,1.67,0.748,3,SPLIT,1,0.1191,0.7583
z6720,tile_y2240_x2688,6814,2526,2750,94,286,62,77,27,79,2.0,0.411,3,SPLIT,0,,
z6720,tile_y2240_x2688,6816,2399,2763,96,159,75,89,84,111,3.0,0.54,3,SPLIT,1,0.072,0.6797
z6720,tile_y2240_x2688,6821,2355,2741,101,115,53,83,304,284,1.67,0.371,3,SPLIT,1,0.2436,0.6062
z6720,tile_y2240_x2688,6831,2412,2872,111,172,184,88,67,101,1.83,0.139,3,SPLIT,1,0.0236,0.7093
z6720,tile_y2240_x2688,6837,2391,2794,117,151,106,111,106,105,3.17,0.187,3,SPLIT,1,0.0568,0.6619
z6720,tile_y2240_x2688,6837,2462,2809,117,222,121,96,107,90,2.17,0.37,3,SPLIT,1,0.0857,0.7615
z6720,tile_y2240_x2688,6854,2517,2761,134,277,73,112,116,27,1.67,0.535,3,SPLIT,1,0.0622,0.7767
z6720,tile_y2240_x2688,6865,2297,2881,145,57,193,137,145,129,1.67,0.195,3,SPLIT,1,0.0472,0.7399
z6720,tile_y2240_x2688,6867,2319,2844,147,79,156,141,136,134,2.33,0.5,3,SPLIT,0,,
z6720,tile_y2240_x2688,6885,2452,2810,165,212,122,142,114,148,4.33,0.11,3,SPLIT,1,0.0299,0.7034
z6720,tile_y2240_x2688,6895,2384,2927,175,144,239,149,128,159,3.67,0.26,3,SPLIT,1,0.1111,0.8282
z6720,tile_y2240_x2688,6911,2363,2918,191,123,230,159,157,149,2.67,0.225,3,SPLIT,1,0.0578,0.7801
z6720,tile_y2240_x2688,6915,2423,2875,195,183,187,114,174,178,2.17,0.211,3,SPLIT,1,0.0626,0.7756
z6720,tile_y2240_x2688,6943,2322,2747,223,82,59,189,187,228,2.67,0.876,3,SPLIT,0,,
z6720,tile_y2240_x448,6774,2338,850,54,98,402,324,285,293,2.43,0.322,3,SPLIT,1,0.6913,1.0654
z6720,tile_y2240_x448,6782,2460,869,62,220,421,47,44,77,1.71,0.13,3,SPLIT,1,0.0401,0.7813
z6720,tile_y2240_x448,6787,2551,906,67,311,458,64,9,101,2.14,0.21,3,SPLIT,1,0.0325,0.6543
z6720,tile_y2240_x448,6799,2304,860,79,64,412,294,406,283,1.86,0.481,3,SPLIT,1,0.7956,0.984
z6720,tile_y2240_x448,6810,2322,927,90,82,479,309,406,299,3.57,0.372,3,SPLIT,1,0.6085,0.9376
z6720,tile_y2240_x448,6817,2333,874,97,93,426,324,73,406,2.43,0.362,3,SPLIT,1,0.6827,0.9494
z6720,tile_y2240_x448,6831,2487,864,111,247,416,60,104,120,2.71,0.25,3,SPLIT,1,0.4483,0.8771
z6720,tile_y2240_x448,6834,2325,886,114,85,438,406,324,358,4.0,0.281,3,SPLIT,1,0.8307,1.0012
z6720,tile_y2240_x448,6836,2307,885,116,67,437,406,351,358,3.71,0.217,3,SPLIT,1,0.8827,1.0419
z6720,tile_y2240_x448,6837,2430,895,117,190,447,90,103,93,3.14,0.378,3,SPLIT,1,0.1067,0.7854
z6720,tile_y2240_x448,6846,2392,907,126,152,459,327,370,341,3.0,0.355,3,SPLIT,1,0.0545,0.7317
z6720,tile_y2240_x448,6857,2320,904,137,80,456,406,401,354,4.29,0.366,3,SPLIT,1,0.7411,1.0027
z6720,tile_y2240_x448,6857,2356,897,137,116,449,111,125,406,7.0,0.286,3,SPLIT,1,0.1287,0.8453
z6720,tile_y2240_x448,6876,2319,848,156,79,400,409,462,419,1.86,0.762,3,SPLIT,1,0.9123,1.2234
z6720,tile_y2240_x448,6878,2292,860,158,52,412,462,409,406,2.29,0.484,3,SPLIT,1,0.964,1.2473
z6720,tile_y2240_x448,6878,2395,847,158,155,399,142,49,147,3.71,0.291,3,SPLIT,0,,
z6720,tile_y2240_x448,6879,2302,914,159,62,466,401,399,406,2.71,0.485,3,SPLIT,1,0.7354,0.9738
z6720,tile_y2240_x448,6879,2338,916,159,98,468,406,146,421,1.71,0.139,3,SPLIT,1,0.0766,0.7582
z6720,tile_y2240_x448,6884,2282,862,164,42,414,150,462,434,3.0,0.469,3,SPLIT,0,,
z6720,tile_y2240_x448,6885,2291,879,165,51,431,462,430,399,6.0,0.31,3,SPLIT,1,0.9431,1.1485
z6720,tile_y2240_x448,6901,2289,896,181,49,448,462,399,434,4.0,0.176,3,SPLIT,1,0.535,0.9732
z6720,tile_y2240_x448,6935,2279,872,215,39,424,452,208,449,2.86,0.475,3,SPLIT,1,0.1048,0.77
z6720,tile_y2240_x896,6752,2568,1006,32,328,110,143,250,157,4.0,0.413,3,SPLIT,1,0.0659,0.6476
z6720,tile_y2240_x896,6753,2528,1235,33,288,339,162,163,153,2.6,0.353,3,SPLIT,1,0.389,0.9214
z6720,tile_y2240_x896,6755,2450,1066,35,210,170,173,50,151,4.4,0.195,3,SPLIT,1,0.0638,0.8001
z6720,tile_y2240_x896,6757,2372,1367,37,132,471,116,168,179,3.0,0.262,3,SPLIT,1,0.0719,0.7782
z6720,tile_y2240_x896,6758,2305,1191,38,65,295,177,154,196,3.4,0.727,3,SPLIT,1,0.1009,0.7857
z6720,tile_y2240_x896,6758,2453,990,38,213,94,150,161,152,2.8,0.75,3,SPLIT,1,0.0857,0.7322
z6720,tile_y2240_x896,6763,2336,1044,43,96,148,167,178,329,5.0,0.401,3,SPLIT,1,0.0727,0.7854
z6720,tile_y2240_x896,6764,2314,1220,44,74,324,154,196,86,2.2,0.725,3,SPLIT,0,,
z6720,tile_y2240_x896,6766,2360,930,46,120,34,183,211,43,3.8,0.4,3,SPLIT,1,0.1043,0.789
z6720,tile_y2240_x896,6770,2316,1249,50,76,353,107,199,155,1.8,0.152,3,SPLIT,0,,
z6720,tile_y2240_x896,6776,2336,1116,56,96,220,747,738,744,3.8,0.391,3,SPLIT,1,0.4994,0.8314
z6720,tile_y2240_x896,6777,2327,1169,57,87,273,138,154,221,4.4,0.242,3,SPLIT,1,0.1935,0.7975
z6720,tile_y2240_x896,6777,2416,936,57,176,40,287,211,278,6.6,0.685,3,SPLIT,0,,
z6720,tile_y2240_x896,6778,2380,1067,58,140,171,719,728,764,2.8,0.238,3,SPLIT,1,0.2958,0.8747
z6720,tile_y2240_x896,6778,2551,1375,58,311,479,204,213,246,1.8,0.444,3,SPLIT,1,0.2288,0.8469
z6720,tile_y2240_x896,6779,2346,1071,59,106,175,745,329,719,3.2,0.308,3,SPLIT,1,0.3966,0.8702
z6720,tile_y2240_x896,6781,2273,1201,61,33,305,196,276,275,4.4,0.281,3,SPLIT,1,0.2198,0.7421
z6720,tile_y2240_x896,6784,2273,1356,64,33,460,206,251,309,2.6,0.305,3,SPLIT,1,0.2517,0.8933
z6720,tile_y2240_x896,6784,2293,1354,64,53,458,206,251,155,8.0,0.356,3,SPLIT,1,0.3854,0.9164
z6720,tile_y2240_x896,6789,2487,1315,69,247,419,272,186,297,2.4,0.479,3,SPLIT,1,0.3867,0.9194
z6720,tile_y2240_x896,6790,2304,980,70,64,84,827,804,748,5.8,0.346,3,SPLIT,1,0.6419,0.9408
z6720,tile_y2240_x896,6794,2330,960,74,90,64,827,783,769,6.0,0.404,3,SPLIT,1,0.5714,0.9761
z6720,tile_y2240_x896,6801,2278,1095,81,38,199,235,339,210,2.0,0.35,3,SPLIT,1,0.2805,0.7632
z6720,tile_y2240_x896,6804,2282,1147,84,42,251,283,351,166,3.0,0.273,3,SPLIT,1,0.1315,0.7657
z6720,tile_y2240_x896,6806,2326,968,86,86,72,829,792,769,2.0,0.19,3,SPLIT,0,,
z6720,tile_y2240_x896,6809,2276,1030,89,36,134,786,804,775,2.4,0.598,3,SPLIT,1,0.29,0.86
z6720,tile_y2240_x896,6814,2432,1028,94,192,132,286,287,172,1.8,0.644,3,SPLIT,0,,
z6720,tile_y2240_x896,6814,2553,1291,94,313,395,249,247,263,3.2,0.37,3,SPLIT,1,0.292,0.9337
z6720,tile_y2240_x896,6815,2306,1294,95,66,398,239,184,381,5.4,0.392,3,SPLIT,1,0.1843,0.8423
z6720,tile_y2240_x896,6816,2538,1222,96,298,326,341,385,380,1.8,0.504,3,SPLIT,1,0.2783,0.8745
z6720,tile_y2240_x896,6820,2282,935,100,42,39,122,372,398,1.8,0.32,3,SPLIT,1,0.1632,0.8403
z6720,tile_y2240_x896,6820,2319,953,100,79,57,866,792,814,1.8,0.219,3,SPLIT,1,0.3768,0.9573
z6720,tile_y2240_x896,6838,2401,963,118,161,67,426,428,355,5.8,0.213,3,SPLIT,1,0.0458,0.6196
z6720,tile_y2240_x896,6840,2273,989,120,33,93,866,848,816,6.2,0.326,3,SPLIT,1,0.7526,0.9499
z6720,tile_y2240_x896,6841,2512,1256,121,272,360,304,388,476,2.2,0.22,3,SPLIT,0,,
z6720,tile_y2240_x896,6846,2338,944,126,98,48,866,842,876,2.2,0.478,3,SPLIT,1,0.1731,0.8029
z6720,tile_y2240_x896,6858,2331,934,138,91,38,876,901,866,2.8,0.375,3,SPLIT,1,0.1616,0.8174
z6720,tile_y2240_x896,6870,2304,1015,150,64,119,355,495,467,1.8,0.402,3,SPLIT,1,0.1257,0.6709
z6720,tile_y2240_x896,6871,2559,1223,151,319,327,510,263,482,2.2,0.341,3,SPLIT,1,0.2687,0.9337
z6720,tile_y2240_x896,6886,2499,1230,166,259,334,536,304,444,3.0,0.338,3,SPLIT,0,,
z6720,tile_y2240_x896,6902,2450,1303,182,210,407,297,637,455,3.2,1.0,3,SPLIT,0,,
z6720,tile_y2240_x896,6921,2508,1336,201,268,440,576,562,525,1.8,0.277,3,SPLIT,1,0.0525,0.797
z6720,tile_y2240_x896,6927,2503,1335,207,263,439,525,581,576,1.8,0.268,3,SPLIT,1,0.0801,0.808
z6720,tile_y2240_x896,6938,2300,956,218,60,60,540,597,595,1.8,0.464,3,SPLIT,1,0.1279,0.5935
z6720,tile_y2688_x1792,6773,2721,1874,53,33,82,36,49,32,2.17,0.414,3,SPLIT,0,,
z6720,tile_y2688_x1792,6812,2729,2186,92,41,394,69,67,13,2.5,0.447,3,SPLIT,0,,
z6720,tile_y2688_x1792,6841,2729,2202,121,41,410,69,13,67,2.17,0.404,3,SPLIT,0,,
z6720,tile_y2688_x1792,6852,2723,2124,132,35,332,99,101,100,3.83,0.792,3,SPLIT,1,0.5109,1.0071
z6720,tile_y2688_x1792,6871,2721,2124,151,33,332,100,104,101,2.5,0.12,3,SPLIT,1,0.3533,1.0377
z6944,tile_y1344_x1344,6977,1673,1517,33,329,173,757,843,743,4.29,0.25,3,SPLIT,1,0.8801,1.1109
z6944,tile_y1344_x1344,6977,1771,1822,33,427,478,21,176,117,4.14,0.619,3,SPLIT,0,,
z6944,tile_y1344_x1344,6982,1734,1540,38,390,196,107,140,90,2.29,0.587,3,SPLIT,1,0.0588,0.7258
z6944,tile_y1344_x1344,6983,1637,1567,39,293,223,109,75,851,2.0,0.224,3,SPLIT,1,0.8015,1.1542
z6944,tile_y1344_x1344,6986,1723,1670,42,379,326,70,93,20,1.86,0.139,3,SPLIT,0,,
z6944,tile_y1344_x1344,6988,1716,1402,44,372,58,65,160,71,1.71,0.801,3,SPLIT,0,,
z6944,tile_y1344_x1344,6989,1670,1548,45,326,204,843,747,798,2.43,0.564,3,SPLIT,1,0.7679,1.1088
z6944,tile_y1344_x1344,6990,1648,1503,46,304,159,770,795,781,1.86,0.337,3,SPLIT,1,0.8326,1.2031
z6944,tile_y1344_x1344,6992,1691,1810,48,347,466,3,85,87,1.71,0.726,3,SPLIT,1,0.0603,0.7207
z6944,tile_y1344_x1344,7000,1708,1597,56,364,253,124,246,105,2.57,0.443,3,SPLIT,1,0.0684,0.767
z6944,tile_y1344_x1344,7013,1747,1383,69,403,39,91,110,243,2.86,0.566,3,SPLIT,0,,
z6944,tile_y1344_x1344,7023,1654,1644,79,310,300,921,885,870,7.0,0.184,3,SPLIT,1,0.8732,1.0892
z6944,tile_y1344_x1344,7025,1656,1574,81,312,230,899,921,875,1.86,0.531,3,SPLIT,1,0.7243,1.0126
z6944,tile_y1344_x1344,7026,1796,1546,82,452,202,185,148,221,2.14,0.283,3,SPLIT,1,0.1808,0.8801
z6944,tile_y1344_x1344,7029,1649,1554,85,305,210,182,194,899,1.71,0.32,3,SPLIT,1,0.7163,0.9745
z6944,tile_y1344_x1344,7048,1674,1522,104,330,178,934,937,899,1.71,0.539,3,SPLIT,1,0.6458,0.9513
z6944,tile_y1344_x1344,7048,1746,1667,104,402,323,185,239,264,1.86,0.364,3,SPLIT,1,0.1057,0.8147
z6944,tile_y1344_x1344,7049,1773,1480,105,429,136,142,997,917,1.86,0.177,3,SPLIT,1,0.0347,0.6915
z6944,tile_y1344_x1344,7051,1664,1821,107,320,477,921,983,961,4.14,0.161,3,SPLIT,1,0.6964,1.0144
z6944,tile_y1344_x1344,7054,1698,1407,110,354,63,960,895,201,1.86,0.445,3,SPLIT,1,0.4718,0.9521
z6944,tile_y1344_x1344,7056,1649,1472,112,305,128,954,968,993,3.71,0.346,3,SPLIT,1,0.9173,1.1029
z6944,tile_y1344_x1344,7057,1659,1710,113,315,366,921,932,902,4.14,0.359,3,SPLIT,1,0.7619,1.003
z6944,tile_y1344_x1344,7057,1691,1732,113,347,388,255,988,1034,4.43,0.158,3,SPLIT,1,0.3336,0.9594
z6944,tile_y1344_x1344,7057,1703,1438,113,359,94,254,913,986,2.29,0.22,3,SPLIT,1,0.3038,0.8917
z6944,tile_y1344_x1344,7058,1799,1515,114,455,171,892,1064,939,2.86,0.226,3,SPLIT,0,,
z6944,tile_y1344_x1344,7059,1687,1556,115,343,212,965,1035,945,2.29,0.372,3,SPLIT,1,0.3881,0.8881
z6944,tile_y1344_x1344,7060,1650,1429,116,306,85,232,968,350,1.71,0.171,3,SPLIT,1,0.681,1.0297
z6944,tile_y1344_x1344,7063,1642,1739,119,298,395,948,1032,947,2.57,0.348,3,SPLIT,1,0.8616,1.1515
z6944,tile_y1344_x1344,7063,1695,1610,119,351,266,271,994,976,3.43,0.32,3,SPLIT,1,0.4109,0.9258
z6944,tile_y1344_x1344,7064,1617,1726,120,273,382,282,283,948,4.86,0.328,3,SPLIT,0,,
z6944,tile_y1344_x1344,7064,1682,1483,120,338,139,913,959,964,1.71,0.496,3,SPLIT,1,0.7372,0.9555
z6944,tile_y1344_x1344,7064,1709,1699,120,365,355,1034,860,914,3.86,0.243,3,SPLIT,1,0.1331,0.8474
z6944,tile_y1344_x1344,7065,1685,1576,121,341,232,952,1035,945,2.86,0.608,3,SPLIT,1,0.8417,0.9443
z6944,tile_y1344_x1344,7065,1754,1535,121,410,191,262,185,315,2.0,0.24,3,SPLIT,1,0.1335,0.8339
z6944,tile_y1344_x1344,7066,1692,1676,122,348,332,981,1034,991,2.43,0.306,3,SPLIT,1,0.1897,0.8196
z6944,tile_y1344_x1344,7068,1684,1555,124,340,211,1035,965,970,1.71,0.1,3,SPLIT,1,0.1568,0.8992
z6944,tile_y1344_x1344,7070,1656,1614,126,312,270,1020,999,1061,2.57,0.401,3,SPLIT,1,0.7375,1.0505
z6944,tile_y1344_x1344,7070,1675,1545,126,331,201,1021,970,1035,2.43,0.604,3,SPLIT,1,0.5298,0.9293
z6944,tile_y1344_x1344,7071,1672,1578,127,328,234,999,952,1066,3.71,0.334,3,SPLIT,1,0.9152,1.031
z6944,tile_y1344_x1344,7072,1608,1783,128,264,439,953,1107,235,1.86,0.663,3,SPLIT,0,,
z6944,tile_y1344_x1344,7073,1782,1771,129,438,427,330,230,192,2.86,0.301,3,SPLIT,0,,
z6944,tile_y1344_x1344,7080,1750,1718,136,406,374,364,217,263,3.0,0.357,3,SPLIT,1,0.2027,0.8273
z6944,tile_y1344_x1344,7083,1643,1640,139,299,296,1080,295,1135,3.86,0.255,3,SPLIT,1,0.5612,0.9427
z6944,tile_y1344_x1344,7084,1709,1695,140,365,351,1034,981,1092,3.57,0.257,3,SPLIT,0,,
z6944,tile_y1344_x1344,7087,1765,1800,143,421,456,339,411,230,1.86,0.343,3,SPLIT,1,0.1057,0.761
z6944,tile_y1344_x1344,7088,1677,1431,144,333,87,1048,1110,1070,2.57,0.263,3,SPLIT,1,0.8995,1.0657
z6944,tile_y1344_x1344,7091,1659,1572,147,315,228,1047,1066,1091,1.71,0.5,3,SPLIT,1,0.6545,1.0194
z6944,tile_y1344_x1344,7096,1630,1723,152,286,379,1123,1138,1101,2.71,0.542,3,SPLIT,1,0.8787,1.1685
z6944,tile_y1344_x1344,7096,1804,1411,152,460,67,347,331,348,4.29,0.184,3,SPLIT,1,0.0659,0.8167
z6944,tile_y1344_x1344,7097,1626,1398,153,282,54,391,465,361,2.14,0.289,3,SPLIT,0,,
z6944,tile_y1344_x1344,7099,1702,1804,155,358,460,1124,322,1095,2.86,0.362,3,SPLIT,1,0.1626,0.8221
z6944,tile_y1344_x1344,7099,1767,1394,155,423,50,384,243,91,3.29,0.452,3,SPLIT,1,0.1708,0.8326
z6944,tile_y1344_x1344,7101,1622,1779,157,278,435,1128,1164,1130,2.43,0.432,3,SPLIT,1,0.8616,1.0214
z6944,tile_y1344_x1344,7104,1691,1754,160,347,410,1166,1190,1158,2.57,0.486,3,SPLIT,1,0.5226,0.8834
z6944,tile_y1344_x1344,7105,1613,1767,161,269,423,1164,1121,1181,2.86,0.39,3,SPLIT,1,0.8883,1.1576
z6944,tile_y1344_x1344,7105,1757,1405,161,413,61,243,444,1280,2.29,0.425,3,SPLIT,1,0.0942,0.8204
z6944,tile_y1344_x1344,7106,1762,1436,162,418,92,1137,1160,1125,3.57,0.374,3,SPLIT,1,0.2298,0.8532
z6944,tile_y1344_x1344,7108,1637,1768,164,293,424,1121,417,1244,3.0,0.342,3,SPLIT,1,0.7681,1.0631
z6944,tile_y1344_x1344,7108,1717,1644,164,373,300,415,264,466,1.71,0.381,3,SPLIT,1,0.3248,0.88
z6944,tile_y1344_x1344,7110,1657,1822,166,313,478,1204,1197,1185,1.86,0.689,3,SPLIT,1,0.7501,0.945
z6944,tile_y1344_x1344,7111,1814,1441,167,470,97,381,496,332,3.0,0.275,3,SPLIT,1,0.0688,0.7877
z6944,tile_y1344_x1344,7112,1709,1798,168,365,454,493,322,423,2.71,0.55,3,SPLIT,1,0.0722,0.818
z6944,tile_y1344_x1344,7113,1760,1808,169,416,464,432,411,510,3.14,0.518,3,SPLIT,1,0.0752,0.7691
z6944,tile_y1344_x1344,7115,1651,1796,171,307,452,1185,1209,1250,5.71,0.576,3,SPLIT,1,0.5317,0.9156
z6944,tile_y1344_x1344,7116,1712,1440,172,368,96,1214,1198,1293,4.14,0.384,3,SPLIT,1,0.2272,0.8701
z6944,tile_y1344_x1344,7116,1713,1536,172,369,192,466,516,321,1.71,0.342,3,SPLIT,1,0.0658,0.7781
z6944,tile_y1344_x1344,7117,1771,1473,173,427,129,183,1104,1228,1.71,0.349,3,SPLIT,0,,
z6944,tile_y1344_x1344,7119,1598,1805,175,254,461,1201,1175,525,1.86,0.179,3,SPLIT,1,0.3354,0.949
z6944,tile_y1344_x1344,7120,1675,1439,176,331,95,1198,1048,1252,3.71,0.15,3,SPLIT,1,0.8007,1.0799
z6944,tile_y1344_x1344,7121,1712,1697,177,368,353,472,468,524,1.86,0.197,3,SPLIT,1,0.0727,0.8527
z6944,tile_y1344_x1344,7123,1794,1440,179,450,96,1228,347,1249,1.86,0.39,3,SPLIT,1,0.1049,0.8114
z6944,tile_y1344_x1344,7124,1655,1694,180,311,350,1217,1212,1133,3.86,0.306,3,SPLIT,1,0.7074,0.9698
z6944,tile_y1344_x1344,7125,1655,1558,181,311,214,1119,1105,1253,2.14,0.296,3,SPLIT,1,0.3774,0.9141
z6944,tile_y1344_x1344,7125,1693,1459,181,349,115,478,393,535,2.14,0.392,3,SPLIT,1,0.4561,0.9238
z6944,tile_y1344_x1344,7130,1650,1789,186,306,445,1209,539,1185,1.71,0.322,3,SPLIT,1,0.3297,0.9024
z6944,tile_y1344_x1344,7130,1651,1727,186,307,383,1229,1295,1216,1.71,0.302,3,SPLIT,1,0.8182,1.0404
z6944,tile_y1344_x1344,7131,1714,1776,187,370,432,502,423,472,2.14,0.33,3,SPLIT,1,0.2879,0.8692
z6944,tile_y1344_x1344,7132,1641,1819,188,297,475,1250,413,1197,2.0,0.313,3,SPLIT,1,0.477,0.9235
z6944,tile_y1344_x1344,7134,1708,1811,190,364,467,509,388,1289,2.14,0.329,3,SPLIT,1,0.2042,0.8606
z6944,tile_y1344_x1344,7137,1661,1469,193,317,125,1246,1198,1119,1.86,0.465,3,SPLIT,1,0.9412,1.1164
z6944,tile_y1344_x1344,7137,1774,1473,193,430,129,559,1228,183,1.71,0.429,3,SPLIT,0,,
z6944,tile_y1344_x1344,7138,1675,1464,194,331,120,1198,393,1285,2.57,0.378,3,SPLIT,1,0.7832,1.0502
z6944,tile_y1344_x1344,7147,1691,1817,203,347,473,1289,1271,1307,2.57,0.477,3,SPLIT,1,0.4042,0.8277
z6944,tile_y1344_x1344,7147,1712,1623,203,368,279,563,583,472,2.29,0.517,3,SPLIT,1,0.0682,0.7947
z6944,tile_y1344_x1344,7149,1718,1565,205,374,221,517,1178,466,2.0,0.281,3,SPLIT,1,0.049,0.7269
z6944,tile_y1344_x1344,7152,1717,1609,208,373,265,583,563,466,2.0,0.424,3,SPLIT,1,0.0732,0.7784
z6944,tile_y1344_x1344,7153,1820,1787,209,476,443,533,585,573,1.86,0.446,3,SPLIT,0,,
z6944,tile_y1344_x1344,7161,1677,1398,217,333,54,1293,1330,1297,2.14,0.218,3,SPLIT,1,0.2635,0.9192
