slab,tile,gz,gy,gx,lz,ly,lx,orig_id,assigned_A,assigned_B,thickness_ratio,confidence,tier,decision
z9184,tile_y2240_x1792,9328,2465,1852,144,225,60,1069,1172,1344,4.67,0.554,1,SPLIT
z9184,tile_y2240_x1792,9329,2274,2115,145,34,323,1262,1206,1254,2.0,0.518,2,SPLIT
z9184,tile_y2240_x1792,9330,2276,2161,146,36,369,1304,1348,1241,3.33,0.356,2,SPLIT
z9184,tile_y2240_x1792,9334,2380,2047,150,140,255,259,1245,335,1.89,0.248,2,SPLIT
z9184,tile_y2240_x1792,9334,2396,2267,150,156,475,1193,1223,340,2.89,0.194,2,SPLIT
z9184,tile_y2240_x1792,9335,2275,2006,151,35,214,1275,1273,1305,2.0,0.611,2,SPLIT
z9184,tile_y2240_x1792,9338,2330,2174,154,90,382,314,1190,368,2.89,0.302,2,SPLIT
z9184,tile_y2240_x1792,9339,2280,2140,155,40,348,1254,1400,1304,1.67,0.416,2,SPLIT
z9184,tile_y2240_x1792,9340,2359,1994,156,119,202,1097,1299,1341,1.67,0.48,2,SPLIT
z9184,tile_y2240_x1792,9340,2412,2184,156,172,392,1310,1294,1442,1.89,0.416,2,SPLIT
z9184,tile_y2240_x1792,9343,2330,1997,159,90,205,1415,1299,1341,2.89,0.286,2,SPLIT
z9184,tile_y2240_x1792,9345,2304,2084,161,64,292,1380,1296,1349,1.67,0.149,2,SPLIT
z9184,tile_y2240_x1792,9345,2320,1994,161,80,202,370,1275,1415,1.67,0.323,2,SPLIT
z9184,tile_y2240_x1792,9354,2280,2028,170,40,236,1406,451,1275,1.89,0.254,2,SPLIT
z9184,tile_y2240_x1792,9354,2315,1949,170,75,157,1211,1468,1376,1.78,0.578,2,SPLIT
z9184,tile_y2240_x1792,9355,2418,2187,171,178,395,1272,388,1294,3.56,0.4,1,SPLIT
z9184,tile_y2240_x1792,9357,2313,2117,173,73,325,397,396,369,1.67,0.615,2,SPLIT
z9184,tile_y2240_x1792,9359,2364,1966,175,124,174,1449,461,1299,1.89,0.28,2,SPLIT
z9184,tile_y2240_x1792,9360,2499,2014,176,259,222,1570,1357,1445,2.44,0.424,2,SPLIT
z9184,tile_y2240_x1792,9363,2409,1861,179,169,69,391,456,611,2.0,0.175,2,SPLIT
z9184,tile_y2240_x1792,9363,2472,2002,179,232,210,1516,1570,1428,3.11,0.346,2,SPLIT
z9184,tile_y2240_x1792,9365,2449,1839,181,209,47,1378,464,1462,1.78,0.339,2,SPLIT
z9184,tile_y2240_x1792,9366,2417,1905,182,177,113,391,611,313,3.11,0.212,2,SPLIT
z9184,tile_y2240_x1792,9369,2334,1939,185,94,147,449,454,1469,1.89,0.287,2,SPLIT
z9184,tile_y2240_x1792,9369,2434,2214,185,194,422,1510,514,1491,1.67,0.548,2,SPLIT
z9184,tile_y2240_x1792,9369,2492,2065,185,252,273,1556,1455,1538,2.89,0.343,2,SPLIT
z9184,tile_y2240_x1792,9371,2479,2188,187,239,396,478,1556,1455,1.89,0.24,2,SPLIT
z9184,tile_y2240_x1792,9371,2534,1994,187,294,202,1445,1570,1483,3.0,0.345,2,SPLIT
z9184,tile_y2240_x1792,9374,2336,1947,190,96,155,454,449,523,2.11,0.501,2,SPLIT
z9184,tile_y2240_x1792,9378,2435,2175,194,195,383,1556,1586,1578,2.78,0.303,2,SPLIT
z9184,tile_y2240_x1792,9379,2284,1891,195,44,99,500,482,470,2.56,0.456,2,SPLIT
z9184,tile_y2240_x1792,9380,2527,2049,196,287,257,1570,1563,1610,2.89,0.309,2,SPLIT
z9184,tile_y2240_x1792,9383,2524,1905,199,284,113,1519,486,1570,3.22,0.706,2,SPLIT
z9184,tile_y2240_x1792,9389,2514,1936,205,274,144,1570,1603,1650,4.0,0.298,2,SPLIT
z9184,tile_y2240_x1792,9390,2472,1972,206,232,180,1568,1570,1566,1.67,0.321,2,SPLIT
z9184,tile_y2240_x1792,9392,2507,2117,208,267,325,1644,1726,1455,3.0,0.443,2,SPLIT
z9184,tile_y2240_x1792,9393,2535,1940,209,295,148,1603,1513,1640,2.0,0.295,2,SPLIT
z9184,tile_y2240_x1792,9398,2469,1933,214,229,141,562,542,607,1.89,0.294,2,SPLIT
z9184,tile_y2240_x1792,9401,2506,2083,217,266,291,1726,1644,1700,1.67,0.403,2,SPLIT
z9184,tile_y2240_x1792,9403,2469,2046,219,229,254,1621,1703,1570,2.33,0.419,2,SPLIT
z9184,tile_y2240_x1792,9407,2368,1856,223,128,64,517,611,553,1.89,0.184,2,SPLIT
z9184,tile_y2240_x2240,9245,2417,2321,61,177,81,1065,753,755,2.92,0.119,1,SPLIT
z9184,tile_y2240_x2240,9282,2296,2556,98,56,316,1286,763,777,2.77,0.395,1,SPLIT
z9184,tile_y2240_x2240,9284,2330,2370,100,90,130,1065,806,1113,2.92,0.339,1,SPLIT
z9184,tile_y2240_x2240,9292,2321,2684,108,81,444,1286,1010,908,2.85,0.475,1,SPLIT
z9184,tile_y2240_x2240,9346,2273,2420,162,33,180,1501,1324,1487,3.77,0.286,1,SPLIT
z9184,tile_y2240_x2240,9379,2464,2607,195,224,367,1588,1523,1595,3.0,0.439,1,SPLIT
z9184,tile_y2240_x2688,9361,2281,2720,177,41,32,145,143,160,2.64,0.738,1,SPLIT
z9184,tile_y2240_x2688,9380,2354,2741,196,114,53,13,151,157,2.82,0.144,1,SPLIT
z9184,tile_y2240_x2688,9383,2279,2768,199,39,80,160,30,45,2.36,0.275,1,SPLIT
z9184,tile_y2240_x448,9278,2367,787,94,127,339,47,103,94,4.5,0.452,1,SPLIT
z9184,tile_y2240_x448,9280,2272,648,96,32,200,82,77,55,5.33,0.276,1,SPLIT
z9184,tile_y2240_x448,9283,2363,793,99,123,345,253,47,282,4.33,0.468,1,SPLIT
z9184,tile_y2240_x448,9290,2393,917,106,153,469,107,251,74,4.17,0.148,1,SPLIT
z9184,tile_y2240_x448,9292,2383,821,108,143,373,44,47,282,4.67,0.4,1,SPLIT
z9184,tile_y2240_x448,9335,2353,923,151,113,475,122,116,145,4.0,0.169,1,SPLIT
z9184,tile_y2240_x448,9405,2322,708,221,82,260,175,165,203,4.5,0.472,1,SPLIT
z9184,tile_y2240_x896,9249,2284,1168,65,44,272,494,537,474,3.56,0.468,1,SPLIT
z9184,tile_y2240_x896,9260,2296,1313,76,56,417,567,69,568,3.67,0.306,1,SPLIT
z9184,tile_y2240_x896,9293,2275,1225,109,35,329,508,674,652,3.78,0.287,1,SPLIT
z9184,tile_y2240_x896,9325,2321,1150,141,81,254,744,696,776,3.11,0.306,1,SPLIT
z9184,tile_y2240_x896,9357,2287,1118,173,47,222,833,815,858,3.11,0.498,1,SPLIT
z9184,tile_y2240_x896,9365,2301,1089,181,61,193,815,850,858,4.11,0.129,1,SPLIT
z9184,tile_y2240_x896,9404,2303,1149,220,63,253,914,842,1039,3.89,0.29,1,SPLIT
z9184,tile_y896_x1344,9306,1287,1394,122,391,50,132,175,159,5.0,0.235,1,SPLIT
z9184,tile_y896_x1344,9323,1306,1413,139,410,69,175,280,51,4.33,0.477,1,SPLIT
z9184,tile_y896_x1344,9339,1290,1419,155,394,75,175,239,211,4.33,0.224,1,SPLIT
z9184,tile_y896_x1344,9367,1276,1388,183,380,44,574,510,511,4.67,0.466,1,SPLIT
z9184,tile_y896_x1344,9379,1253,1432,195,357,88,516,547,521,7.17,0.374,1,SPLIT
z9184,tile_y896_x1792,9237,1361,2082,53,465,290,67,94,95,3.71,0.118,1,SPLIT
z9184,tile_y896_x1792,9393,1353,1909,209,457,117,503,517,470,4.0,0.607,1,SPLIT
z9184,tile_y896_x2240,9356,1375,2286,172,479,46,115,130,110,5.2,0.623,1,SPLIT
z9184,tile_y896_x896,9226,1323,1353,42,427,457,451,417,468,4.29,0.267,1,SPLIT
z9184,tile_y896_x896,9236,1298,1249,52,402,353,457,441,463,4.29,0.194,1,SPLIT
z9184,tile_y896_x896,9247,1298,1130,63,402,234,22,521,425,6.71,0.102,1,SPLIT
z9184,tile_y896_x896,9250,1337,1353,66,441,457,468,51,465,4.29,0.373,1,SPLIT
z9184,tile_y896_x896,9337,1266,1316,153,370,420,193,230,669,4.29,0.188,1,SPLIT
z9184,tile_y896_x896,9339,1302,1035,155,406,139,688,205,855,5.43,0.318,1,SPLIT
z9184,tile_y896_x896,9363,1279,1100,179,383,204,882,767,748,4.29,0.196,1,SPLIT
z9184,tile_y896_x896,9370,1355,1114,186,459,218,838,882,817,4.29,0.376,1,SPLIT
z9184,tile_y896_x896,9374,1369,1041,190,473,145,855,786,290,4.14,0.127,1,SPLIT
z9184,tile_y896_x896,9378,1266,1248,194,370,352,273,268,256,4.14,0.322,1,SPLIT
z9408,tile_y1344_x0,9443,1820,451,35,476,451,14,60,4,3.17,0.225,1,SPLIT
z9408,tile_y1344_x0,9521,1800,431,113,456,431,86,84,81,4.17,0.29,1,SPLIT
z9408,tile_y1344_x1344,9452,1775,1795,44,431,451,1692,1605,1673,4.71,0.297,1,SPLIT
z9408,tile_y1344_x1344,9453,1583,1602,45,239,258,469,270,56,6.0,0.269,1,SPLIT
z9408,tile_y1344_x1344,9478,1723,1382,70,379,38,312,1694,1803,5.86,0.218,1,SPLIT
z9408,tile_y1344_x1344,9544,1572,1794,136,228,450,675,1098,440,5.86,0.826,1,SPLIT
z9408,tile_y1344_x1344,9555,1418,1583,147,74,239,1863,1862,1920,5.29,0.358,1,SPLIT
z9408,tile_y1344_x1344,9605,1569,1580,197,225,236,902,859,1345,4.71,0.405,1,SPLIT
z9408,tile_y1344_x1792,9441,1545,1872,33,201,80,151,29,190,3.29,0.272,2,SPLIT
z9408,tile_y1344_x1792,9441,1727,2059,33,383,267,87,247,1514,2.57,0.285,2,SPLIT
z9408,tile_y1344_x1792,9446,1527,1881,38,183,89,29,151,319,2.71,0.437,2,SPLIT
z9408,tile_y1344_x1792,9451,1799,1825,43,455,33,1540,289,1562,1.71,0.548,2,SPLIT
z9408,tile_y1344_x1792,9452,1531,2024,44,187,232,307,42,224,1.71,0.414,2,SPLIT
z9408,tile_y1344_x1792,9454,1541,2050,46,197,258,48,63,219,2.43,0.173,2,SPLIT
z9408,tile_y1344_x1792,9454,1577,1957,46,233,165,335,280,237,3.71,0.183,2,SPLIT
z9408,tile_y1344_x1792,9456,1479,1958,48,135,166,231,1543,325,5.86,0.218,2,SPLIT
z9408,tile_y1344_x1792,9459,1635,2095,51,291,303,1546,309,1585,3.57,0.38,2,SPLIT
z9408,tile_y1344_x1792,9459,1656,1860,51,312,68,376,137,552,2.0,0.242,2,SPLIT
z9408,tile_y1344_x1792,9461,1704,2197,53,360,405,1553,1569,1580,4.67,0.206,1,SPLIT
z9408,tile_y1344_x1792,9462,1660,2089,54,316,297,1560,1563,1585,3.14,0.602,2,SPLIT
z9408,tile_y1344_x1792,9463,1580,1828,55,236,36,281,373,359,2.71,0.404,2,SPLIT
z9408,tile_y1344_x1792,9463,1715,2171,55,371,379,1581,448,1587,2.14,0.413,2,SPLIT
z9408,tile_y1344_x1792,9463,1730,2200,55,386,408,1549,91,1553,2.86,0.515,2,SPLIT
z9408,tile_y1344_x1792,9465,1381,2055,57,37,263,1,324,465,4.67,0.161,1,SPLIT
z9408,tile_y1344_x1792,9465,1800,2260,57,456,468,417,395,394,2.57,0.431,2,SPLIT
z9408,tile_y1344_x1792,9466,1644,2094,58,300,302,1585,1625,1563,2.0,0.644,2,SPLIT
z9408,tile_y1344_x1792,9466,1655,2030,58,311,238,392,275,539,2.86,0.645,2,SPLIT
z9408,tile_y1344_x1792,9472,1648,2147,64,304,355,1604,1584,1513,4.0,0.516,2,SPLIT
z9408,tile_y1344_x1792,9472,1701,1907,64,357,115,244,320,186,2.14,0.341,2,SPLIT
z9408,tile_y1344_x1792,9473,1612,2107,65,268,315,658,1546,476,5.14,0.319,2,SPLIT
z9408,tile_y1344_x1792,9474,1510,1951,66,166,159,1627,1589,1598,3.43,0.291,2,SPLIT
z9408,tile_y1344_x1792,9474,1766,1845,66,422,53,427,412,502,2.29,0.565,2,SPLIT
z9408,tile_y1344_x1792,9475,1478,1944,67,134,152,20,371,1667,3.86,0.128,2,SPLIT
z9408,tile_y1344_x1792,9478,1705,2201,70,361,409,1580,1633,1608,3.71,0.415,2,SPLIT
z9408,tile_y1344_x1792,9480,1463,2004,72,119,212,20,419,231,6.67,0.186,1,SPLIT
z9408,tile_y1344_x1792,9482,1696,2225,74,352,433,1602,1643,1580,2.14,0.246,2,SPLIT
z9408,tile_y1344_x1792,9486,1691,2191,78,347,399,1661,1608,572,2.0,0.311,2,SPLIT
z9408,tile_y1344_x1792,9491,1384,1914,83,40,122,583,315,330,2.57,0.14,2,SPLIT
z9408,tile_y1344_x1792,9492,1504,1971,84,160,179,1606,1627,1610,2.86,0.346,2,SPLIT
z9408,tile_y1344_x1792,9505,1513,1987,97,169,195,650,486,701,2.57,0.462,2,SPLIT
z9408,tile_y1344_x1792,9505,1716,1841,97,372,49,276,877,640,1.71,0.455,2,SPLIT
z9408,tile_y1344_x1792,9508,1657,2178,100,313,386,682,571,1654,2.0,0.478,2,SPLIT
z9408,tile_y1344_x1792,9508,1702,2200,100,358,408,1687,1661,590,1.86,0.34,2,SPLIT
z9408,tile_y1344_x1792,9513,1548,2015,105,204,223,1680,1689,1685,2.14,0.352,2,SPLIT
z9408,tile_y1344_x1792,9514,1749,1899,106,405,107,630,635,768,2.0,0.383,2,SPLIT
z9408,tile_y1344_x1792,9516,1558,1876,108,214,84,665,720,905,2.43,0.338,2,SPLIT
z9408,tile_y1344_x1792,9517,1806,1869,109,462,77,708,786,1700,3.14,0.418,2,SPLIT
z9408,tile_y1344_x1792,9520,1468,1848,112,124,56,718,20,756,3.43,0.485,2,SPLIT
z9408,tile_y1344_x1792,9523,1409,1940,115,65,148,648,788,827,5.14,0.13,2,SPLIT
z9408,tile_y1344_x1792,9523,1589,2076,115,245,284,658,745,1721,2.0,0.281,2,SPLIT
z9408,tile_y1344_x1792,9524,1563,2103,116,219,311,664,1721,1663,2.43,0.128,2,SPLIT
z9408,tile_y1344_x1792,9525,1470,1848,117,126,56,20,718,828,2.0,0.322,2,SPLIT
z9408,tile_y1344_x1792,9528,1724,2239,120,380,447,767,367,590,2.0,0.544,2,SPLIT
z9408,tile_y1344_x1792,9528,1810,2202,120,466,410,810,737,854,1.71,0.523,2,SPLIT
z9408,tile_y1344_x1792,9530,1658,1835,122,314,43,552,831,945,4.43,0.178,2,SPLIT
z9408,tile_y1344_x1792,9544,1393,2055,136,49,263,867,834,1023,2.29,0.495,2,SPLIT
z9408,tile_y1344_x1792,9549,1419,1844,141,75,52,20,898,954,2.0,0.206,2,SPLIT
z9408,tile_y1344_x1792,9553,1621,2068,145,277,276,830,1195,1097,4.67,0.717,1,SPLIT
z9408,tile_y1344_x1792,9556,1488,2141,148,144,349,744,975,922,1.71,0.613,2,SPLIT
z9408,tile_y1344_x1792,9557,1701,1900,149,357,108,553,244,1171,1.86,0.45,2,SPLIT
z9408,tile_y1344_x1792,9563,1377,1876,155,33,84,464,928,933,1.71,0.528,2,SPLIT
z9408,tile_y1344_x1792,9564,1791,1858,156,447,66,1745,1749,1756,1.86,0.429,2,SPLIT
z9408,tile_y1344_x1792,9568,1821,1910,160,477,118,1768,1782,1757,1.86,0.109,2,SPLIT
z9408,tile_y1344_x1792,9572,1604,2188,164,260,396,953,1068,941,3.71,0.229,2,SPLIT
z9408,tile_y1344_x1792,9575,1484,2125,167,140,333,744,903,1107,3.29,0.489,2,SPLIT
z9408,tile_y1344_x1792,9576,1715,1901,168,371,109,983,641,553,3.43,0.136,2,SPLIT
z9408,tile_y1344_x1792,9584,1503,1832,176,159,40,1054,1099,965,2.57,0.241,2,SPLIT
z9408,tile_y1344_x1792,9584,1793,1884,176,449,92,1781,1743,1801,2.86,0.391,2,SPLIT
z9408,tile_y1344_x1792,9585,1617,2000,177,273,208,539,1027,1006,2.0,0.702,2,SPLIT
z9408,tile_y1344_x1792,9588,1580,1951,180,236,159,1142,1015,1181,3.29,0.702,2,SPLIT
z9408,tile_y1344_x1792,9589,1453,1925,181,109,133,824,1051,1004,5.17,0.146,1,SPLIT
z9408,tile_y1344_x1792,9593,1400,2116,185,56,324,1086,980,1145,4.14,0.23,2,SPLIT
z9408,tile_y1344_x1792,9601,1482,2066,193,138,274,1170,1025,1073,1.86,0.521,2,SPLIT
z9408,tile_y1344_x1792,9609,1609,1940,201,265,148,1201,1118,1006,1.86,0.141,2,SPLIT
z9408,tile_y1344_x1792,9610,1633,2233,202,289,441,1224,1143,1249,1.71,0.463,2,SPLIT
z9408,tile_y1344_x1792,9611,1485,2108,203,141,316,1198,1025,1107,2.71,0.374,2,SPLIT
z9408,tile_y1344_x1792,9616,1656,2018,208,312,226,1301,539,1291,2.71,0.466,2,SPLIT
z9408,tile_y1344_x1792,9620,1593,2203,212,249,411,1236,1248,1182,3.14,0.364,2,SPLIT
z9408,tile_y1344_x2240,9463,1810,2313,55,466,73,578,558,66,5.2,0.295,1,SPLIT
z9408,tile_y1344_x2240,9505,1754,2493,97,410,253,248,357,264,5.4,0.569,1,SPLIT
z9408,tile_y1344_x2240,9508,1791,2470,100,447,230,242,241,593,5.2,0.224,1,SPLIT
z9408,tile_y1344_x2240,9515,1821,2474,107,477,234,673,635,661,5.8,0.217,1,SPLIT
z9408,tile_y1344_x2240,9521,1764,2402,113,420,162,673,662,622,5.6,0.241,1,SPLIT
z9408,tile_y1344_x2240,9521,1774,2333,113,430,93,634,599,678,6.6,0.426,1,SPLIT
z9408,tile_y1344_x2688,9441,1754,2953,33,410,265,39,62,74,5.8,0.158,1,SPLIT
z9408,tile_y1344_x2688,9450,1771,2952,42,427,264,58,39,32,5.2,0.571,1,SPLIT
z9408,tile_y1344_x2688,9462,1504,2935,54,160,247,211,118,75,5.6,0.578,1,SPLIT
z9408,tile_y1344_x2688,9535,1776,3101,127,432,413,709,672,671,5.4,0.242,1,SPLIT
z9408,tile_y1344_x2688,9590,1774,2859,182,430,171,39,425,396,7.8,0.454,1,SPLIT
z9408,tile_y1344_x2688,9593,1591,2906,185,247,218,185,326,366,6.8,0.767,1,SPLIT
z9408,tile_y1344_x3136,9545,1636,3169,137,292,33,12,150,13,2.55,0.448,1,SPLIT
z9408,tile_y1344_x448,9456,1746,753,48,402,305,1038,1452,1261,3.78,0.506,1,SPLIT
z9408,tile_y1344_x448,9457,1816,894,49,472,446,1278,1204,1263,3.44,0.333,1,SPLIT
z9408,tile_y1344_x448,9478,1529,808,70,185,360,1932,1340,1470,5.11,0.424,1,SPLIT
z9408,tile_y1344_x448,9514,1622,888,106,278,440,343,330,1627,3.33,0.224,1,SPLIT
z9408,tile_y1344_x448,9585,1477,848,177,133,400,1957,1922,1991,3.44,0.458,1,SPLIT
z9408,tile_y1344_x448,9612,1387,864,204,43,416,2029,1895,2062,3.33,0.281,1,SPLIT
z9408,tile_y1344_x448,9625,1706,873,217,362,425,2217,2166,1955,4.0,0.252,1,SPLIT
z9408,tile_y1344_x896,9485,1673,1075,77,329,179,328,95,314,4.43,0.579,1,SPLIT
z9408,tile_y1344_x896,9555,1383,1054,147,39,158,1799,1719,1617,4.29,0.237,1,SPLIT
z9408,tile_y1344_x896,9582,1412,1212,174,68,316,648,856,459,5.14,0.137,1,SPLIT
z9408,tile_y1344_x896,9616,1625,959,208,281,63,758,1020,802,4.43,0.16,1,SPLIT
z9408,tile_y1344_x896,9629,1421,979,221,77,83,2067,2018,1956,4.29,0.406,1,SPLIT
z9408,tile_y1792_x0,9453,2018,387,45,226,387,466,326,318,7.0,0.306,1,SPLIT
z9408,tile_y1792_x0,9480,2060,383,72,268,383,464,355,349,7.0,0.117,1,SPLIT
z9408,tile_y1792_x0,9485,1905,390,77,113,390,466,323,76,7.0,0.251,1,SPLIT
z9408,tile_y1792_x0,9526,2019,365,118,227,365,331,464,132,3.71,0.684,1,SPLIT
z9408,tile_y1792_x0,9530,2011,376,122,219,376,464,331,398,5.29,0.265,1,SPLIT
z9408,tile_y1792_x0,9558,2048,365,150,256,365,464,532,444,4.57,0.296,1,SPLIT
z9408,tile_y1792_x0,9561,2029,411,153,237,411,464,443,463,3.71,0.26,1,SPLIT
z9408,tile_y1792_x0,9563,2008,407,155,216,407,498,442,463,4.0,0.465,1,SPLIT
z9408,tile_y1792_x0,9597,2116,460,189,324,460,532,192,230,4.29,0.118,1,SPLIT
z9408,tile_y1792_x1344,9442,2211,1793,34,419,449,174,198,170,2.43,0.481,2,SPLIT
z9408,tile_y1792_x1344,9448,1927,1723,40,135,379,126,88,511,2.29,0.593,2,SPLIT
z9408,tile_y1792_x1344,9449,2043,1792,41,251,448,437,307,294,3.43,0.238,2,SPLIT
z9408,tile_y1792_x1344,9449,2163,1628,41,371,284,243,257,238,3.71,0.23,2,SPLIT
z9408,tile_y1792_x1344,9470,1956,1577,62,164,233,232,1694,316,3.86,0.41,2,SPLIT
z9408,tile_y1792_x1344,9470,2186,1508,62,394,164,359,355,309,2.14,0.386,2,SPLIT
z9408,tile_y1792_x1344,9481,2117,1746,73,325,402,374,329,43,4.57,0.287,1,SPLIT
z9408,tile_y1792_x1344,9483,2232,1661,75,440,317,282,193,469,4.43,0.158,1,SPLIT
z9408,tile_y1792_x1344,9491,1882,1518,83,90,174,1724,1757,1756,3.14,0.353,2,SPLIT
z9408,tile_y1792_x1344,9491,2184,1427,83,392,83,56,451,425,2.57,0.21,2,SPLIT
z9408,tile_y1792_x1344,9492,2110,1668,84,318,324,192,34,496,6.14,0.16,1,SPLIT
z9408,tile_y1792_x1344,9495,1940,1525,87,148,181,1717,1709,1737,3.0,0.38,2,SPLIT
z9408,tile_y1792_x1344,9496,2033,1726,88,241,382,151,346,540,3.0,0.141,2,SPLIT
z9408,tile_y1792_x1344,9498,1851,1547,90,59,203,639,625,677,5.14,0.404,2,SPLIT
z9408,tile_y1792_x1344,9500,1907,1546,92,115,202,1772,520,1827,3.14,0.175,2,SPLIT
z9408,tile_y1792_x1344,9501,1902,1476,93,110,132,519,1815,1798,2.29,0.309,2,SPLIT
z9408,tile_y1792_x1344,9501,2070,1461,93,278,117,514,170,101,3.71,0.433,2,SPLIT
z9408,tile_y1792_x1344,9502,1967,1565,94,175,221,1789,1759,1820,3.71,0.133,2,SPLIT
z9408,tile_y1792_x1344,9502,2055,1460,94,263,116,101,1729,514,4.29,0.288,1,SPLIT
z9408,tile_y1792_x1344,9502,2247,1413,94,455,69,444,74,442,2.14,0.185,2,SPLIT
z9408,tile_y1792_x1344,9505,1862,1433,97,70,89,536,669,426,4.0,0.456,2,SPLIT
z9408,tile_y1792_x1344,9506,2022,1675,98,230,331,151,447,682,4.29,0.304,2,SPLIT
z9408,tile_y1792_x1344,9506,2265,1650,98,473,306,427,489,585,5.14,0.198,1,SPLIT
z9408,tile_y1792_x1344,9511,2004,1474,103,212,130,1779,659,1733,2.57,0.308,2,SPLIT
z9408,tile_y1792_x1344,9513,2036,1768,105,244,424,437,539,540,2.14,0.223,2,SPLIT
z9408,tile_y1792_x1344,9514,1974,1507,106,182,163,1796,1855,1822,2.43,0.361,2,SPLIT
z9408,tile_y1792_x1344,9515,1898,1476,107,106,132,1819,1856,1875,3.71,0.251,2,SPLIT
z9408,tile_y1792_x1344,9517,2074,1755,109,282,411,437,713,575,3.0,0.245,2,SPLIT
z9408,tile_y1792_x1344,9518,1849,1761,110,57,417,566,234,1,2.14,0.263,2,SPLIT
z9408,tile_y1792_x1344,9523,1905,1814,115,113,470,505,310,767,4.14,0.155,2,SPLIT
z9408,tile_y1792_x1344,9524,2118,1814,116,326,470,268,819,610,4.29,0.205,2,SPLIT
z9408,tile_y1792_x1344,9528,2230,1589,120,438,245,725,510,459,2.14,0.188,2,SPLIT
z9408,tile_y1792_x1344,9529,1965,1566,121,173,222,1880,1919,1924,3.29,0.543,2,SPLIT
z9408,tile_y1792_x1344,9530,1935,1390,122,143,46,400,669,722,4.29,0.211,1,SPLIT
z9408,tile_y1792_x1344,9531,2219,1718,123,427,374,637,863,170,4.71,0.556,2,SPLIT
z9408,tile_y1792_x1344,9532,1988,1566,124,196,222,1900,1891,1911,2.57,0.584,2,SPLIT
z9408,tile_y1792_x1344,9534,2042,1508,126,250,164,1818,1825,1887,4.57,0.279,2,SPLIT
z9408,tile_y1792_x1344,9535,2227,1379,127,435,35,764,736,245,2.43,0.436,2,SPLIT
z9408,tile_y1792_x1344,9537,1979,1574,129,187,230,1924,1951,1880,3.0,0.438,2,SPLIT
z9408,tile_y1792_x1344,9539,1899,1745,131,107,401,741,605,773,3.86,0.4,2,SPLIT
z9408,tile_y1792_x1344,9540,1876,1667,132,84,323,822,766,815,2.86,0.311,2,SPLIT
z9408,tile_y1792_x1344,9543,1898,1460,135,106,116,688,1006,1856,3.71,0.21,2,SPLIT
z9408,tile_y1792_x1344,9548,2070,1782,140,278,438,706,714,925,3.29,0.131,2,SPLIT
z9408,tile_y1792_x1344,9548,2099,1744,140,307,400,827,576,761,2.57,0.156,2,SPLIT
z9408,tile_y1792_x1344,9550,2248,1750,142,456,406,638,926,876,3.57,0.138,2,SPLIT
z9408,tile_y1792_x1344,9551,2084,1791,143,292,447,818,706,714,3.71,0.24,2,SPLIT
z9408,tile_y1792_x1344,9553,1913,1785,145,121,441,834,808,838,2.14,0.342,2,SPLIT
z9408,tile_y1792_x1344,9554,2038,1754,146,246,410,934,783,910,3.86,0.226,2,SPLIT
z9408,tile_y1792_x1344,9571,2251,1772,163,459,428,882,990,427,3.29,0.293,2,SPLIT
z9408,tile_y1792_x1344,9572,2233,1662,164,441,318,638,1003,1030,4.71,0.172,2,SPLIT
z9408,tile_y1792_x1344,9576,1946,1652,168,154,308,960,1152,1022,3.71,0.196,2,SPLIT
z9408,tile_y1792_x1344,9577,1922,1521,169,130,177,905,977,872,5.0,0.23,2,SPLIT
z9408,tile_y1792_x1344,9582,1937,1600,174,145,256,1001,1073,1033,2.86,0.489,2,SPLIT
z9408,tile_y1792_x1344,9582,2265,1517,174,473,173,965,1163,454,2.86,0.118,2,SPLIT
z9408,tile_y1792_x1344,9585,2226,1716,177,434,372,1061,1193,427,3.0,0.364,2,SPLIT
z9408,tile_y1792_x1344,9586,1856,1425,178,64,81,1071,1006,721,3.57,0.285,2,SPLIT
z9408,tile_y1792_x1344,9592,2003,1609,184,211,265,973,1277,743,3.43,0.222,2,SPLIT
z9408,tile_y1792_x1344,9598,2253,1708,190,461,364,427,876,1110,5.29,0.222,2,SPLIT
z9408,tile_y1792_x1344,9599,1976,1757,191,184,413,1214,1292,151,2.86,0.285,2,SPLIT
z9408,tile_y1792_x1344,9607,2034,1748,199,242,404,1112,910,1504,2.71,0.365,2,SPLIT
z9408,tile_y1792_x1344,9608,2270,1470,200,478,126,74,1282,1162,2.71,0.479,2,SPLIT
z9408,tile_y1792_x1344,9609,2236,1658,201,444,314,1299,1126,1343,4.29,0.474,2,SPLIT
z9408,tile_y1792_x1344,9610,2232,1552,202,440,208,1336,1166,1360,2.14,0.24,2,SPLIT
z9408,tile_y1792_x1344,9613,2146,1762,205,354,418,427,1065,1318,4.57,0.151,2,SPLIT
z9408,tile_y1792_x1344,9613,2254,1457,205,462,113,1162,1337,74,4.0,0.437,2,SPLIT
z9408,tile_y1792_x1344,9615,1990,1402,207,198,58,758,1034,1199,3.71,0.149,2,SPLIT
z9408,tile_y1792_x1344,9616,2208,1669,208,416,325,1343,1192,1191,2.14,0.248,2,SPLIT
z9408,tile_y1792_x1344,9619,1897,1778,211,105,434,767,1210,1351,2.43,0.152,2,SPLIT
z9408,tile_y1792_x1344,9621,2224,1654,213,432,310,1344,1343,1299,3.57,0.461,2,SPLIT
