population,crop_z,crop_y,crop_x,mega_id,mega_vox,mega_frac,n_flagged_sites,n_tier1_sites,crop_mask_vox,crop_n_megas
random,2412,854,1452,2,14620,0.0569,0,0,256988,8
random,2412,854,1452,3,30251,0.1177,0,0,256988,8
random,2412,854,1452,5,16034,0.0624,1,0,256988,8
random,2412,854,1452,6,57490,0.2237,0,0,256988,8
random,2412,854,1452,8,8853,0.0344,0,0,256988,8
random,2412,854,1452,11,26211,0.102,0,0,256988,8
random,2412,854,1452,14,52763,0.2053,0,0,256988,8
random,2412,854,1452,15,9645,0.0375,0,0,256988,8
random,10519,2312,1635,2,2015229,0.5009,4,4,4023156,2
random,10519,2312,1635,176,190405,0.0473,1,1,4023156,2
random,3079,2691,1834,113,95293,0.0389,0,0,2451015,1
random,9382,1863,1043,13,339720,0.0373,2,1,9101130,4
random,9382,1863,1043,117,809174,0.0889,2,2,9101130,4
random,9382,1863,1043,223,435406,0.0478,3,0,9101130,4
random,9382,1863,1043,265,303781,0.0334,2,0,9101130,4
random,2402,916,1408,7,71660,0.1051,0,0,681793,5
random,2402,916,1408,11,27467,0.0403,0,0,681793,5
random,2402,916,1408,12,83425,0.1224,1,1,681793,5
random,2402,916,1408,21,162144,0.2378,0,0,681793,5
random,2402,916,1408,43,83567,0.1226,0,0,681793,5
random,4080,1440,1945,226,291735,0.0322,2,0,9066391,1
random,2686,1502,2158,30,1085508,0.1413,9,2,7684041,4
random,2686,1502,2158,69,547707,0.0713,0,0,7684041,4
random,2686,1502,2158,91,471277,0.0613,0,0,7684041,4
random,2686,1502,2158,125,262068,0.0341,0,0,7684041,4
random,3518,1105,2466,3,15339,0.0915,0,0,167615,5
random,3518,1105,2466,6,15109,0.0901,0,0,167615,5
random,3518,1105,2466,7,82241,0.4907,0,0,167615,5
random,3518,1105,2466,9,23056,0.1376,0,0,167615,5
random,3518,1105,2466,14,9004,0.0537,0,0,167615,5
random,1038,1536,187,9,103048,0.0371,0,0,2776990,5
random,1038,1536,187,24,126070,0.0454,0,0,2776990,5
random,1038,1536,187,28,96595,0.0348,0,0,2776990,5
random,1038,1536,187,56,101874,0.0367,0,0,2776990,5
random,1038,1536,187,120,146546,0.0528,0,0,2776990,5
random,3292,939,504,2,13577,0.1191,0,0,113973,5
random,3292,939,504,3,45822,0.402,0,0,113973,5
random,3292,939,504,8,4301,0.0377,0,0,113973,5
random,3292,939,504,14,10840,0.0951,0,0,113973,5
random,3292,939,504,15,7881,0.0691,0,0,113973,5
random,11050,600,907,7,107097,0.2632,0,0,406893,5
random,11050,600,907,15,71696,0.1762,1,1,406893,5
random,11050,600,907,29,16414,0.0403,0,0,406893,5
random,11050,600,907,30,45991,0.113,0,0,406893,5
random,11050,600,907,35,20512,0.0504,0,0,406893,5
random,5957,1506,2117,17,138310,0.0343,0,0,4034934,6
random,5957,1506,2117,22,295257,0.0732,0,0,4034934,6
random,5957,1506,2117,27,136453,0.0338,0,0,4034934,6
random,5957,1506,2117,103,137595,0.0341,0,0,4034934,6
random,5957,1506,2117,109,178276,0.0442,0,0,4034934,6
random,5957,1506,2117,110,142480,0.0353,0,0,4034934,6
random,10648,2120,2583,3,275682,0.3084,0,0,893810,3
random,10648,2120,2583,5,179050,0.2003,0,0,893810,3
random,10648,2120,2583,70,42664,0.0477,0,0,893810,3
random,10657,1498,1016,4,2485594,0.2469,0,0,10067661,4
random,10657,1498,1016,19,315987,0.0314,1,1,10067661,4
random,10657,1498,1016,89,530072,0.0527,0,0,10067661,4
random,10657,1498,1016,94,624360,0.062,0,0,10067661,4
random,10039,1705,275,1,563979,0.0675,9,2,8356931,6
random,10039,1705,275,70,989886,0.1185,6,2,8356931,6
random,10039,1705,275,74,957741,0.1146,6,1,8356931,6
random,10039,1705,275,108,273804,0.0328,0,0,8356931,6
random,10039,1705,275,239,387073,0.0463,1,0,8356931,6
random,10039,1705,275,253,261787,0.0313,1,0,8356931,6
random,10157,731,1105,1,1388374,0.3658,4,4,3794935,2
random,10157,731,1105,81,345104,0.0909,2,2,3794935,2
random,2623,1265,2797,5,257788,0.2419,2,1,1065616,7
random,2623,1265,2797,13,41207,0.0387,1,0,1065616,7
random,2623,1265,2797,22,100780,0.0946,1,0,1065616,7
random,2623,1265,2797,23,81465,0.0764,0,0,1065616,7
random,2623,1265,2797,28,32558,0.0306,0,0,1065616,7
random,2623,1265,2797,50,87265,0.0819,0,0,1065616,7
random,2623,1265,2797,60,76914,0.0722,0,0,1065616,7
random,5813,2432,1273,1,69134,0.0486,0,0,1422530,6
random,5813,2432,1273,5,54607,0.0384,0,0,1422530,6
random,5813,2432,1273,15,185126,0.1301,0,0,1422530,6
random,5813,2432,1273,16,90451,0.0636,0,0,1422530,6
random,5813,2432,1273,20,96026,0.0675,0,0,1422530,6
random,5813,2432,1273,33,266856,0.1876,0,0,1422530,6
random,11267,333,1925,1,251065,0.358,0,0,701277,4
random,11267,333,1925,35,21411,0.0305,0,0,701277,4
random,11267,333,1925,40,22872,0.0326,0,0,701277,4
random,11267,333,1925,46,127138,0.1813,0,0,701277,4
random,8750,1103,1873,1,744364,0.2802,1,1,2656747,3
random,8750,1103,1873,89,376253,0.1416,0,0,2656747,3
random,8750,1103,1873,115,87359,0.0329,1,1,2656747,3
random,9607,2123,426,2,1586886,0.4849,6,4,3272939,2
random,9607,2123,426,37,217183,0.0664,0,0,3272939,2
random,4376,1230,1270,148,226407,0.0324,0,0,6994063,2
random,4376,1230,1270,166,290826,0.0416,2,2,6994063,2
random,11312,1978,1806,1,759244,0.4903,0,0,1548611,3
random,11312,1978,1806,51,383523,0.2477,0,0,1548611,3
random,11312,1978,1806,74,77667,0.0502,0,0,1548611,3
random,5019,1884,1969,7,710996,0.0985,0,0,7219845,5
random,5019,1884,1969,26,473717,0.0656,0,0,7219845,5
random,5019,1884,1969,64,244931,0.0339,0,0,7219845,5
random,5019,1884,1969,91,313425,0.0434,0,0,7219845,5
random,5019,1884,1969,116,271620,0.0376,0,0,7219845,5
random,6144,1392,728,5,41873,0.0301,0,0,1392061,12
random,6144,1392,728,6,135134,0.0971,0,0,1392061,12
random,6144,1392,728,24,88559,0.0636,0,0,1392061,12
random,6144,1392,728,28,43527,0.0313,0,0,1392061,12
random,6144,1392,728,38,53795,0.0386,0,0,1392061,12
random,6144,1392,728,42,58406,0.042,0,0,1392061,12
random,6144,1392,728,61,45171,0.0324,0,0,1392061,12
random,6144,1392,728,68,63926,0.0459,0,0,1392061,12
random,6144,1392,728,71,50634,0.0364,0,0,1392061,12
random,6144,1392,728,80,51386,0.0369,0,0,1392061,12
random,6144,1392,728,82,54603,0.0392,0,0,1392061,12
random,6144,1392,728,90,43256,0.0311,0,0,1392061,12
random,9299,2305,2683,3,242540,0.6186,0,0,392055,3
random,9299,2305,2683,4,20976,0.0535,1,1,392055,3
random,9299,2305,2683,6,40704,0.1038,0,0,392055,3
random,2794,1332,877,19,340048,0.0439,0,0,7739071,3
random,2794,1332,877,22,269663,0.0348,0,0,7739071,3
random,2794,1332,877,157,277280,0.0358,0,0,7739071,3
random,6021,2038,2853,1,953742,0.2135,1,1,4466599,3
random,6021,2038,2853,70,329513,0.0738,2,2,4466599,3
random,6021,2038,2853,293,473353,0.106,0,0,4466599,3
random,5572,2382,2813,1,8988,0.1357,0,0,66244,5
random,5572,2382,2813,3,4258,0.0643,0,0,66244,5
random,5572,2382,2813,4,21142,0.3192,0,0,66244,5
random,5572,2382,2813,5,12258,0.185,0,0,66244,5
random,5572,2382,2813,6,14906,0.225,0,0,66244,5
random,7924,2435,262,1,13315,0.2738,0,0,48623,4
random,7924,2435,262,2,12497,0.257,0,0,48623,4
random,7924,2435,262,3,8303,0.1708,0,0,48623,4
random,7924,2435,262,4,9981,0.2053,0,0,48623,4
random,605,1895,464,1,3032414,0.501,4,4,6052824,1
random,9649,725,1074,28,64182,0.0416,0,0,1542391,3
random,9649,725,1074,80,67850,0.044,0,0,1542391,3
random,9649,725,1074,112,86464,0.0561,1,1,1542391,3
random,2725,1631,160,3,551665,0.1388,4,0,3974186,3
random,2725,1631,160,46,137057,0.0345,1,1,3974186,3
random,2725,1631,160,65,344454,0.0867,2,2,3974186,3
random,11207,2128,2264,7,107454,0.076,0,0,1414068,2
random,11207,2128,2264,25,1073111,0.7589,0,0,1414068,2
random,5305,1428,896,3,493982,0.0955,0,0,5170163,5
random,5305,1428,896,32,248166,0.048,0,0,5170163,5
random,5305,1428,896,38,381441,0.0738,0,0,5170163,5
random,5305,1428,896,162,198537,0.0384,0,0,5170163,5
random,5305,1428,896,209,321505,0.0622,0,0,5170163,5
random,8177,1579,2305,46,302792,0.0323,1,1,9375487,2
random,8177,1579,2305,207,287464,0.0307,2,2,9375487,2
random,8972,1634,1968,206,286585,0.0327,0,0,8759500,1
random,9735,1803,3141,1,4997,0.2192,0,0,22799,9
random,9735,1803,3141,2,2805,0.123,0,0,22799,9
random,9735,1803,3141,3,2044,0.0897,0,0,22799,9
random,9735,1803,3141,4,2481,0.1088,0,0,22799,9
random,9735,1803,3141,5,2997,0.1315,0,0,22799,9
random,9735,1803,3141,6,1397,0.0613,0,0,22799,9
random,9735,1803,3141,7,800,0.0351,0,0,22799,9
random,9735,1803,3141,8,2976,0.1305,0,0,22799,9
random,9735,1803,3141,9,1738,0.0762,0,0,22799,9
random,7115,1411,1356,5,234237,0.0403,0,0,5811568,3
random,7115,1411,1356,81,244891,0.0421,0,0,5811568,3
random,7115,1411,1356,149,264859,0.0456,0,0,5811568,3
random,11381,1712,2607,10,943541,0.7594,1,1,1242508,1
random,7590,2138,289,2,266154,0.1758,0,0,1513831,4
random,7590,2138,289,12,107353,0.0709,0,0,1513831,4
random,7590,2138,289,17,210424,0.139,1,1,1513831,4
random,7590,2138,289,78,55539,0.0367,0,0,1513831,4
random,3069,1964,2812,109,303242,0.062,0,0,4892352,3
random,3069,1964,2812,147,372527,0.0761,0,0,4892352,3
random,3069,1964,2812,283,237765,0.0486,0,0,4892352,3
random,3393,1930,2324,2,627482,0.0695,0,0,9032736,3
random,3393,1930,2324,15,606924,0.0672,0,0,9032736,3
random,3393,1930,2324,39,2073881,0.2296,3,3,9032736,3
random,9579,1639,668,8,682992,0.0754,1,1,9057460,2
random,9579,1639,668,132,276169,0.0305,4,0,9057460,2
random,3712,1932,2374,10,1083382,0.1085,1,1,9984902,3
random,3712,1932,2374,59,3482879,0.3488,17,5,9984902,3
random,3712,1932,2374,539,329292,0.033,1,0,9984902,3
random,8663,1474,3166,6,324606,0.436,2,2,744474,4
random,8663,1474,3166,32,28653,0.0385,0,0,744474,4
random,8663,1474,3166,42,27705,0.0372,0,0,744474,4
random,8663,1474,3166,58,34006,0.0457,0,0,744474,4
random,10094,2239,864,30,339400,0.0655,2,2,5182227,2
random,10094,2239,864,134,572873,0.1105,3,3,5182227,2
random,5068,1706,1282,7,450992,0.0606,1,1,7443348,5
random,5068,1706,1282,19,277667,0.0373,0,0,7443348,5
random,5068,1706,1282,21,583990,0.0785,0,0,7443348,5
random,5068,1706,1282,40,297726,0.04,0,0,7443348,5
random,5068,1706,1282,119,242653,0.0326,0,0,7443348,5
random,9677,876,775,40,223669,0.0583,0,0,3836459,4
random,9677,876,775,63,251947,0.0657,0,0,3836459,4
random,9677,876,775,74,126167,0.0329,0,0,3836459,4
random,9677,876,775,222,115641,0.0301,0,0,3836459,4
random,10553,1886,1695,3,1420553,0.1433,1,1,9913002,8
random,10553,1886,1695,6,391314,0.0395,0,0,9913002,8
random,10553,1886,1695,12,310109,0.0313,2,2,9913002,8
random,10553,1886,1695,56,680445,0.0686,0,0,9913002,8
random,10553,1886,1695,82,326998,0.033,0,0,9913002,8
random,10553,1886,1695,93,1534267,0.1548,3,3,9913002,8
random,10553,1886,1695,97,986996,0.0996,2,2,9913002,8
random,10553,1886,1695,759,478975,0.0483,0,0,9913002,8
random,10254,1268,950,27,308270,0.0355,1,0,8692065,2
random,10254,1268,950,30,285218,0.0328,2,1,8692065,2
random,5431,1674,1972,23,707030,0.0811,1,1,8713278,1
random,574,1980,1000,1,1218434,0.1907,4,4,6389336,2
random,574,1980,1000,31,229927,0.036,1,1,6389336,2
random,3289,1696,1764,15,3435977,0.3336,15,2,10298170,3
random,3289,1696,1764,70,1946864,0.189,9,1,10298170,3
random,3289,1696,1764,80,326429,0.0317,2,0,10298170,3
random,6024,1469,545,3,519418,0.5493,3,3,945589,2
random,6024,1469,545,25,48236,0.051,0,0,945589,2
random,1785,1018,1299,76,271386,0.035,0,0,7748435,1
random,6501,2247,1216,1,277609,0.0533,0,0,5203730,8
random,6501,2247,1216,20,331117,0.0636,0,0,5203730,8
random,6501,2247,1216,27,159180,0.0306,0,0,5203730,8
random,6501,2247,1216,40,171092,0.0329,0,0,5203730,8
random,6501,2247,1216,43,208213,0.04,0,0,5203730,8
random,6501,2247,1216,61,263703,0.0507,0,0,5203730,8
random,6501,2247,1216,85,185416,0.0356,0,0,5203730,8
random,6501,2247,1216,116,372577,0.0716,0,0,5203730,8
random,891,1965,1129,4,336068,0.045,0,0,7473858,5
random,891,1965,1129,23,232570,0.0311,0,0,7473858,5
random,891,1965,1129,74,983462,0.1316,0,0,7473858,5
random,891,1965,1129,85,234681,0.0314,0,0,7473858,5
random,891,1965,1129,135,915025,0.1224,0,0,7473858,5
random,5196,2187,1714,9,250116,0.0319,0,0,7846428,7
random,5196,2187,1714,16,261407,0.0333,0,0,7846428,7
random,5196,2187,1714,26,240043,0.0306,0,0,7846428,7
random,5196,2187,1714,40,236198,0.0301,0,0,7846428,7
random,5196,2187,1714,59,361479,0.0461,0,0,7846428,7
random,5196,2187,1714,65,607946,0.0775,0,0,7846428,7
random,5196,2187,1714,67,259168,0.033,0,0,7846428,7
random,2202,2274,1185,31,211899,0.0546,0,0,3881066,5
random,2202,2274,1185,62,122454,0.0316,0,0,3881066,5
random,2202,2274,1185,86,117302,0.0302,0,0,3881066,5
random,2202,2274,1185,131,256231,0.066,3,0,3881066,5
random,2202,2274,1185,139,174131,0.0449,0,0,3881066,5
random,11335,1573,3119,2,41744,0.0421,0,0,991029,2
random,11335,1573,3119,18,718581,0.7251,0,0,991029,2
random,2204,1526,529,57,310154,0.0418,0,0,7422729,4
random,2204,1526,529,67,269161,0.0363,0,0,7422729,4
random,2204,1526,529,73,416879,0.0562,0,0,7422729,4
random,2204,1526,529,119,555914,0.0749,1,0,7422729,4
random,9114,2136,1799,22,689962,0.1519,5,4,4540739,1
random,10428,1681,100,1,218451,0.0569,1,1,3840690,3
random,10428,1681,100,14,1639518,0.4269,2,2,3840690,3
random,10428,1681,100,33,146032,0.038,0,0,3840690,3
random,10361,1190,1749,113,327334,0.0369,0,0,8862950,1
random,9809,2561,1849,2,26406,0.5285,0,0,49963,1
random,7499,1911,3138,1,353844,0.2186,2,2,1618374,7
random,7499,1911,3138,21,62261,0.0385,0,0,1618374,7
random,7499,1911,3138,31,235128,0.1453,0,0,1618374,7
random,7499,1911,3138,48,52598,0.0325,0,0,1618374,7
random,7499,1911,3138,49,61824,0.0382,0,0,1618374,7
random,7499,1911,3138,51,114814,0.0709,0,0,1618374,7
random,7499,1911,3138,54,78633,0.0486,0,0,1618374,7
random,5715,2597,1440,3,56155,0.1738,0,0,323120,7
random,5715,2597,1440,5,11822,0.0366,0,0,323120,7
random,5715,2597,1440,6,11371,0.0352,0,0,323120,7
random,5715,2597,1440,7,15444,0.0478,0,0,323120,7
random,5715,2597,1440,8,30913,0.0957,0,0,323120,7
random,5715,2597,1440,9,28035,0.0868,0,0,323120,7
random,5715,2597,1440,11,65321,0.2022,0,0,323120,7
random,4644,2189,894,7,1548710,0.2225,7,2,6961948,3
random,4644,2189,894,37,282477,0.0406,0,0,6961948,3
random,4644,2189,894,309,212836,0.0306,0,0,6961948,3
random,7998,2319,1235,1,26128,0.0437,0,0,598490,10
random,7998,2319,1235,3,21862,0.0365,0,0,598490,10
random,7998,2319,1235,8,33201,0.0555,0,0,598490,10
random,7998,2319,1235,9,66220,0.1106,0,0,598490,10
random,7998,2319,1235,16,36577,0.0611,0,0,598490,10
random,7998,2319,1235,20,19358,0.0323,0,0,598490,10
random,7998,2319,1235,22,126257,0.211,1,1,598490,10
random,7998,2319,1235,23,27742,0.0464,0,0,598490,10
random,7998,2319,1235,26,25889,0.0433,0,0,598490,10
random,7998,2319,1235,27,43762,0.0731,0,0,598490,10
random,10480,1633,2207,5,4749946,0.4524,0,0,10499818,2
random,10480,1633,2207,73,1925156,0.1834,5,5,10499818,2
random,10195,2430,727,36,478326,0.2814,0,0,1699966,3
random,10195,2430,727,108,217110,0.1277,0,0,1699966,3
random,10195,2430,727,158,67002,0.0394,0,0,1699966,3
random,9190,1642,2864,14,218229,0.0448,0,0,4875365,1
random,2576,1272,1375,12,573176,0.0794,0,0,7222058,3
random,2576,1272,1375,108,253919,0.0352,0,0,7222058,3
random,2576,1272,1375,112,275794,0.0382,0,0,7222058,3
random,4707,2196,3004,3,130452,0.0644,0,0,2024399,8
random,4707,2196,3004,4,68151,0.0337,0,0,2024399,8
random,4707,2196,3004,34,86054,0.0425,0,0,2024399,8
random,4707,2196,3004,55,99305,0.0491,0,0,2024399,8
random,4707,2196,3004,58,61276,0.0303,0,0,2024399,8
random,4707,2196,3004,64,65779,0.0325,0,0,2024399,8
random,4707,2196,3004,83,108408,0.0536,1,1,2024399,8
random,4707,2196,3004,122,155205,0.0767,0,0,2024399,8
random,7391,1864,1602,181,325166,0.0375,0,0,8666573,1
random,8355,1924,815,32,245948,0.0443,0,0,5547903,2
random,8355,1924,815,72,195437,0.0352,0,0,5547903,2
random,7333,1678,2028,6,950241,0.108,6,6,8797603,3
random,7333,1678,2028,33,864962,0.0983,3,3,8797603,3
random,7333,1678,2028,389,387553,0.0441,2,2,8797603,3
random,10058,1831,193,30,1799166,0.3042,5,4,5913789,2
random,10058,1831,193,91,213724,0.0361,0,0,5913789,2
random,9944,1070,971,7,1529291,0.1698,6,6,9005568,2
random,9944,1070,971,52,373609,0.0415,2,1,9005568,2
random,9886,1432,1929,24,1238125,0.1311,2,2,9441332,3
random,9886,1432,1929,29,540392,0.0572,7,0,9441332,3
random,9886,1432,1929,233,308166,0.0326,2,0,9441332,3
random,6048,1585,1355,45,573216,0.0725,0,0,7911121,1
random,5344,1938,1471,10,345359,0.0433,1,1,7981771,6
random,5344,1938,1471,14,469823,0.0589,0,0,7981771,6
random,5344,1938,1471,19,289978,0.0363,0,0,7981771,6
random,5344,1938,1471,24,321131,0.0402,0,0,7981771,6
random,5344,1938,1471,26,637782,0.0799,0,0,7981771,6
random,5344,1938,1471,51,290570,0.0364,0,0,7981771,6
random,1972,1602,33,5,680127,0.2171,1,1,3132397,4
random,1972,1602,33,9,134949,0.0431,0,0,3132397,4
random,1972,1602,33,47,154012,0.0492,0,0,3132397,4
random,1972,1602,33,99,104878,0.0335,0,0,3132397,4
random,8381,1035,1112,65,249798,0.0917,1,1,2725188,2
random,8381,1035,1112,71,93328,0.0342,0,0,2725188,2
random,10275,975,1074,6,2214715,0.2494,7,7,8881326,2
random,10275,975,1074,469,319337,0.036,0,0,8881326,2
random,7724,1117,886,20,41246,0.0496,0,0,831232,6
random,7724,1117,886,21,43625,0.0525,0,0,831232,6
random,7724,1117,886,26,29922,0.036,0,0,831232,6
random,7724,1117,886,34,69061,0.0831,0,0,831232,6
random,7724,1117,886,75,33767,0.0406,0,0,831232,6
random,7724,1117,886,77,29238,0.0352,0,0,831232,6
random,3601,1881,3207,10,17386,0.0305,0,0,570302,8
random,3601,1881,3207,16,21849,0.0383,0,0,570302,8
random,3601,1881,3207,19,89531,0.157,1,1,570302,8
random,3601,1881,3207,22,32450,0.0569,0,0,570302,8
random,3601,1881,3207,27,19015,0.0333,0,0,570302,8
random,3601,1881,3207,28,19512,0.0342,0,0,570302,8
random,3601,1881,3207,30,40973,0.0718,0,0,570302,8
random,3601,1881,3207,31,58211,0.1021,0,0,570302,8
random,8004,1314,528,2,103515,0.0728,0,0,1422292,6
random,8004,1314,528,6,49461,0.0348,0,0,1422292,6
random,8004,1314,528,8,52835,0.0371,1,1,1422292,6
random,8004,1314,528,26,43726,0.0307,0,0,1422292,6
random,8004,1314,528,62,47561,0.0334,0,0,1422292,6
random,8004,1314,528,83,82153,0.0578,0,0,1422292,6
random,4355,1480,1188,213,320170,0.0371,2,2,8624468,1
random,6739,1660,2914,68,118271,0.0355,0,0,3335461,4
random,6739,1660,2914,76,104158,0.0312,1,1,3335461,4
random,6739,1660,2914,101,114136,0.0342,0,0,3335461,4
random,6739,1660,2914,114,110234,0.033,0,0,3335461,4
random,8975,1100,3011,1,21269,0.053,0,0,401269,4
random,8975,1100,3011,2,148841,0.3709,0,0,401269,4
random,8975,1100,3011,3,130314,0.3248,0,0,401269,4
random,8975,1100,3011,4,31847,0.0794,0,0,401269,4
random,5165,1268,784,7,241575,0.127,0,0,1902510,4
random,5165,1268,784,11,605751,0.3184,2,2,1902510,4
random,5165,1268,784,64,62730,0.033,0,0,1902510,4
random,5165,1268,784,105,148184,0.0779,0,0,1902510,4
random,555,1882,1287,2,287281,0.115,2,2,2498933,9
random,555,1882,1287,8,86015,0.0344,0,0,2498933,9
random,555,1882,1287,19,104154,0.0417,0,0,2498933,9
random,555,1882,1287,22,108163,0.0433,0,0,2498933,9
random,555,1882,1287,26,81210,0.0325,0,0,2498933,9
random,555,1882,1287,42,98739,0.0395,0,0,2498933,9
random,555,1882,1287,51,114134,0.0457,0,0,2498933,9
random,555,1882,1287,62,120595,0.0483,1,1,2498933,9
random,555,1882,1287,81,104990,0.042,0,0,2498933,9
random,2762,2124,2001,4,328074,0.0384,1,0,8534259,3
random,2762,2124,2001,11,487387,0.0571,5,1,8534259,3
random,2762,2124,2001,110,260867,0.0306,0,0,8534259,3
random,9626,973,1839,3,89751,0.0376,0,0,2387549,7
random,9626,973,1839,13,172774,0.0724,1,1,2387549,7
random,9626,973,1839,37,77086,0.0323,0,0,2387549,7
random,9626,973,1839,42,88566,0.0371,0,0,2387549,7
random,9626,973,1839,88,275618,0.1154,0,0,2387549,7
random,9626,973,1839,130,112285,0.047,0,0,2387549,7
random,9626,973,1839,132,297536,0.1246,3,3,2387549,7
random,5433,2018,466,1,303534,0.0727,0,0,4174939,5
random,5433,2018,466,15,327614,0.0785,1,1,4174939,5
random,5433,2018,466,28,336885,0.0807,1,1,4174939,5
random,5433,2018,466,162,179978,0.0431,0,0,4174939,5
random,5433,2018,466,167,145238,0.0348,0,0,4174939,5
random,251,1668,2637,1,3077,0.0406,0,0,75719,11
random,251,1668,2637,2,2639,0.0349,0,0,75719,11
random,251,1668,2637,3,2522,0.0333,0,0,75719,11
random,251,1668,2637,4,14701,0.1942,0,0,75719,11
random,251,1668,2637,5,4779,0.0631,0,0,75719,11
random,251,1668,2637,7,4395,0.058,0,0,75719,11
random,251,1668,2637,8,5274,0.0697,0,0,75719,11
random,251,1668,2637,9,2848,0.0376,0,0,75719,11
random,251,1668,2637,12,3243,0.0428,0,0,75719,11
random,251,1668,2637,13,3746,0.0495,0,0,75719,11
random,251,1668,2637,14,12080,0.1595,0,0,75719,11
random,2846,1245,2179,33,265584,0.0401,1,1,6629092,3
random,2846,1245,2179,166,522610,0.0788,0,0,6629092,3
random,2846,1245,2179,209,698152,0.1053,0,0,6629092,3
random,10161,774,2397,1,22712,0.0528,0,0,429956,5
random,10161,774,2397,19,20269,0.0471,0,0,429956,5
random,10161,774,2397,22,18005,0.0419,0,0,429956,5
random,10161,774,2397,34,191183,0.4447,3,3,429956,5
random,10161,774,2397,49,20034,0.0466,0,0,429956,5
random,8576,1566,1056,96,334442,0.0397,0,0,8415675,2
random,8576,1566,1056,277,306928,0.0365,0,0,8415675,2
random,6135,1847,1125,14,397558,0.0482,0,0,8253623,2
random,6135,1847,1125,32,680720,0.0825,0,0,8253623,2
random,1020,2056,1356,16,600598,0.073,0,0,8227638,4
random,1020,2056,1356,62,266353,0.0324,0,0,8227638,4
random,1020,2056,1356,97,261158,0.0317,0,0,8227638,4
random,1020,2056,1356,106,253178,0.0308,0,0,8227638,4
random,9902,1655,1704,21,373359,0.04,2,2,9343811,4
random,9902,1655,1704,47,622858,0.0667,0,0,9343811,4
random,9902,1655,1704,73,324002,0.0347,5,1,9343811,4
random,9902,1655,1704,95,511211,0.0547,11,0,9343811,4
random,5894,1510,1391,229,462858,0.0718,0,0,6450310,1
random,2769,1431,1042,15,2302594,0.2456,6,3,9374512,3
random,2769,1431,1042,281,363240,0.0387,0,0,9374512,3
random,2769,1431,1042,376,332483,0.0355,0,0,9374512,3
random,7845,1220,2481,17,76589,0.0302,0,0,2539897,3
